entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
12486693,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,40122.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,-86378.0,112066.0,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,0.0,Slagelse,2014-01-01,2014-12-31,-14434.0,-14434.0,71944.0,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,131500.0,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,-145934.0,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,3088775.0,7272.0,200000.0,388775.0,46200.0,1279213.0,2700000.0,3088775.0,1809562.0,1706087.0,1659887.0,2700000.0,10500.0,70182.0,0.0,2700000.0,131500.0,947713.0,10500.0,103475.0,0.0,371003.0,369714.0,1289.0,33293.0,,
12486693,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,13798.0,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,0.0,65544.0,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,30200.0,Slagelse,2014-01-01,2014-12-31,21546.0,21546.0,21546.0,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,51229428.0,REVISIONSFIRMAET BENT RINDOM
12486693,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,21546.0,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y3LzBhLzdjLzBhNWUtNGIxYS04YTIxLWM3ZDI4NDllZmMwYQ.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2RkLzA1L2MzLzFiOWMtNGY5Yy05NGQxLTQxNDY1M2EzNWMzZQ.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzM2L2RkLzhiL2I1ZjctNDI3OC04NTc1LWQ4MjliZWU5N2YwZQ.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2970   HÃ¸rsholm,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,Registreret revisor FSR - danske revisorer,,,12486693.0,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Revisionsfirmaet Bent Rindom,,Slagelse,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r vil fravÃ¦lge revision, da betingelserne for fravalg af revision er opfyldt.",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22552521,indberetninger-20180424,2.5949414,12486693.0,,2018-03-28T17:39:01.079Z,2016-06-01T11:05:10.103Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-11-UH,2016-06-01T11:05:10.295Z,2913610.0,54196.0,200000.0,243810.0,46800.0,1169259.0,2669800.0,2913610.0,1744351.0,1705163.0,1658363.0,2669800.0,1402.0,14793.0,8250.0,2669800.0,0.0,969259.0,1402.0,39188.0,2150.0,188212.0,179234.0,728.0,22245.0,,
