entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivablesFromGroupEnterprises,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
12486693,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,17169.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,59761.0,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,30200.0,HÃ¸rsholm,2016-01-01,2016-12-31,12392.0,12392.0,12392.0,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,12392.0,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,2861782.0,59030.0,200000.0,222182.0,30900.0,1104941.0,2639600.0,2861782.0,1756841.0,1710900.0,1680000.0,2639600.0,1096.0,35941.0,0.0,2639600.0,0.0,904941.0,1096.0,45941.0,162056.0,162040.0,16.0,10000.0,,
12486693,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,19907.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,70785.0,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,30200.0,HÃ¸rsholm,2016-01-01,2016-12-31,20678.0,20678.0,20678.0,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,51229428.0,REVISIONSFIRMAET BENT RINDOM
12486693,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,51229428.0,REVISIONSFIRMAET BENT RINDOM
12486693,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,53000.0,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,-32322.0,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,,,,,,,,,,,,,,,,,,,,,,,,,,
12486693,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzJkLzk4L2RlL2RjMWYtNGRkNi1iNDRkLWI0MTc5ZjgwMjUwNg.xhtml,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzQ4L2YyL2M2LzFlMmItNDc2ZS1hZWZlLTk5MTE0MDA4YTBhNg.pdf,http://regnskaber.virk.dk/39668421/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzA2LzZkL2EzLzcwYTUtNGFhNi1iZjI1LWYxZGViMGFmYzg3OA.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,Slagelse,4200.0,1 A,Schweizerpladsen,HÃ¸rsholm,2970.0,2.0,PilekÃ¦rvej,2.0,PilekÃ¦rvej 2,Til den daglige ledelse i OHS-Invest ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-29,2018-05-30,Registreret revisor FSR,,12486693.0,mne1249,1001963984.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Bent Rindom,Ole Holm SÃ¸rensen,Ole Holm SÃ¸rensen,Sydbank,OHS-INVEST ApS,Bent Rindom,,HÃ¸rsholm,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,30000.0,2018-05-30,HÃ¸rsholm,"Der trÃ¦ffes beslutning om, at selskabet for det kommende Ã¥r, igen vil fravÃ¦lge revision, da betingelserne for fravalg er opfyldt",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25616105,indberetninger-20180424,2.5949432999999997,12486693.0,AWOyBz3n0wkEsASktMWQ,2018-05-30T17:11:13.134Z,2018-05-30T17:10:05.261Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-16-TG,2018-05-30T17:10:05.453Z,2889319.0,72540.0,200000.0,279919.0,47850.0,1125616.0,2609400.0,2889319.0,1763703.0,1717762.0,1669912.0,2609400.0,0.0,35941.0,0.0,2609400.0,53000.0,872616.0,0.0,45941.0,207379.0,177355.0,24.0,10000.0,,
