entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToIntangibleAssets,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmailOfReportingEntity,EmployeeBenefitsExpense,ExtraordinaryDividendPaid,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,AdditionsToInvestments,DisposalsOfInvestments
26922747,2015-10-01,2016-09-30,c347,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,87058.0,188308.0,32.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",452848.0,2018-01-09,2002-12-01,2018-01-16,727089.0,Statsautoriseret revisor,-500000.0,mail@danblumen.com,16651466.0,-900000.0,66185966.0,19801951.0,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,74724.0,221052.0,30778.0,Odense,1943487.0,2015-10-01,2016-09-30,1693216.0,2233122.0,2423396.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,198168.0,539906.0,66185900.0,Formand,14435087.0,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2015-10-01,2016-09-30,c350,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,500000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2015-10-01,2016-09-30,c352,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,640000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2015-10-01,2016-09-30,c368,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,553216.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2016-09-30,2016-09-30,c398,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,543248.0,26964760.0,360585.0,500000.0,224394.0,6635440.0,1376850.0,543248.0,124007.0,26964760.0,20326559.0,685447.0,0.0,3028750.0,685447.0,8104148.0,2599039.0,1800055.0,299198.0,500000.0,2761.0,2761.0,5635440.0,436741.0,20326559.0,50901.0,23575425.0,1053864.0,452848.0,11281921.0,19698128.0,,,,,,,,,,,,,,
26922747,2016-10-01,2016-10-01,c401,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2016-10-01,2016-10-01,c428,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,5635440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2016-10-01,2016-10-01,c432,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2016-10-01,2016-10-01,c511,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2774925.0,3318175.0,,,,,,,,,,,,
26922747,2016-10-01,2016-10-01,c628,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2VmLzY5Lzc1LzFhNjItNGIwYy05NWFlLTFiNjk1M2E2ZjAzZQ.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzIxLzg0LzFhLzU0NDctNGRkZS1iMmU0LTQ1OGU2ZDJmMjljZQ.xml,true,1758500.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i DanBlumen A/S,,188308.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-01-09,2002-12-01,2018-01-16,,Statsautoriseret revisor,-500000.0,mail@danblumen.com,,-900000.0,66185966.0,,www.danblumen.com,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for DanBlumen A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Odense,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-09-30,2016-10-01,true,2018-01-09,Odense,,,66185900.0,Formand,,urn:ofk:oid:24961463,indberetninger-20180424,2.5095785,26922747.0,,2018-04-03T15:45:35.406Z,2018-01-18T10:10:43.857Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AB-30-PB,2018-01-18T10:10:44.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091695.0,4468545.0,,,,,,,,,,
