entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AmortisationOfIntangibleAssets,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,AdditionsToInvestments,DisposalsOfInvestments,NameAndSurnameOfMemberOfSupervisoryBoard
26922747,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,108774.0,36.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",268290.0,2018-12-12,2002-12-01,2019-01-15,1017655.0,Statsautoriseret revisor,v.egelund@danblumen.com,18392540.0,+45 66 18 59 80,21051369.0,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,76929.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,78005.0,209879.0,82117.0,209879.0,5188.0,Odense,2178130.0,2016-10-01,2017-09-30,1136348.0,1513412.0,1641174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,190703.0,377064.0,+45 66 18 59 00,Formand,15945702.0,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2016-10-01,2017-09-30,c179,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,900000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,236348.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,2113442.0,36544228.0,1458320.0,500000.0,689969.0,6371788.0,717141.0,0.0,2113442.0,733458.0,36544228.0,30060905.0,1907628.0,1200000.0,5471669.0,707628.0,8864300.0,3651819.0,1450599.0,0.0,111535.0,111535.0,5871788.0,4629588.0,30060905.0,1200000.0,29614239.0,3259693.0,226290.0,15140727.0,22012758.0,,,,,,,,,,,,,,,
26922747,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,5871788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26922747,2017-10-01,2017-10-01,c339,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963233.0,5076675.0,,,,,,,,,,,,,
26922747,2017-10-01,2017-10-01,c357,,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzE3LzJlLzk2LzA4NWItNGM4NC04YzIxLTE0NTBlZTAyNzY0Ng.pdf,http://regnskaber.virk.dk/74722962/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzkxLzJjL2Y2LzI4YTgtNDI5Yy1iZDk5LTcyZDYzY2Q2MGE1Nw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5100.0,8.0,MagelÃ¸s,5250 Odense SV,HÃ¸jmevej 35,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i DanBlumen A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-12-12,2002-12-01,2019-01-15,,Statsautoriseret revisor,v.egelund@danblumen.com,,+45 66 18 59 80,,20222670.0,26922747.0,20222670.0,mne34505,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for DanBlumen A/S.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Thorkild Ladefoged,Visti Egelund,Jyske Bank A/S,DanBlumen A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Odense,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2018-09-30,2017-10-01,true,2018-12-12,Odense,,,+45 66 18 59 00,Formand,,urn:ofk:oid:26569435,indberetninger-20180424,2.5116677000000003,26922747.0,AWhWPe9Xet7j816Dxwv4,2019-01-16T10:39:19.724Z,2019-01-16T10:38:43.491Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AD-95-BA,2019-01-16T10:38:43.952Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,150000.0,,,,,,,,,,,,,
