entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
29393699,2014-01-01,2014-12-31,c100,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,293093.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29393699,2014-01-01,2014-12-31,c110,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,-204740.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29393699,2014-01-01,2014-12-31,c90,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,88353.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,0.0,64338.0,0.0,-17249.0,293093.0,-14509.0,-254934.0,3105.0,-240425.0,0.0,24015.0,-17249.0,64338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29393699,2014-12-31,2014-12-31,c112,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,9585451.0,88095.0,150000.0,676223.0,0.0,857703.0,7536991.0,9585451.0,8727748.0,557765.0,1372237.0,1372237.0,5757229.0,5199464.0,8909228.0,115848.0,448292.0,7536991.0,932121.0,-224418.0,1631523.0,2970519.0,103000.0,1120148.0,588128.0,63499.0,76337.0,,,,,
29393699,2015-01-01,2015-01-01,c231,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247237.0,125000.0,,,
29393699,2015-01-01,2015-01-01,c252,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29393699,2015-01-01,2015-01-01,c261,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,932121.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29393699,2015-01-01,2015-01-01,c273,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,-224418.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29393699,2015-01-01,2015-01-01,c279,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,5246464.0,,,,,,,,,,,,,,,,,,,
29393699,2015-01-01,2015-01-01,c301,,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1L2Y1L2E3L2RlOTEtNGIyZS1hZWVmLWY3MzI1NmI0NzkzYg.pdf,http://regnskaber.virk.dk/99639392/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzUyLzdmL2ZjL2RkZjItNGE3OS1iNjY0LTk5YWUyYzJjNjVmNw.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,HjÃ¸rring,9800.0,Ãstergade 30,9480 LÃ¸kken,HÃ¸lken 8,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i TAK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-15,2006-02-17,2016-06-17,Statsautoriseret revisor,20222670.0,29393699.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for TAK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Torben A. Kjeldgaard,Torben A. Kjeldgaard,Nykredit Bank,TAK Holding ApS,BDO Statsautoriseret revisionsaktieselskab,LÃ¸kken,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2015-12-31,2015-01-01,641341.0,2016-06-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22735974,indberetninger-20180424,2.5124366,29393699.0,,2018-03-29T11:38:03.060Z,2016-06-20T09:01:58.100Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-97-PX,2016-06-20T09:01:58.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,613765.0,,,,,,,,,,,,,,,,,,,
