entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,Dividend,OtherAdjustmentsRelatedToInvestments,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,DividendPaid,AccumulatedRevaluationsOfInvestments,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,OpinionOnAuditedFinancialStatements
30071832,2016-10-01,2016-10-01,c251,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,220000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2016-10-01,c720,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2016-10-01,c741,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,752.0,,,,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2016-10-01,c744,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,95000.0,,,,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2017-09-30,c123,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,,8475.0,,,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2017-09-30,c2019,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2017-09-30,c252,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,,,,-95000.0,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,,111875.0,,,-3125.0,95000.0,210000.0,0.0,111875.0,-3125.0,,,,,,,,,,,,,,,,
30071832,2016-10-01,2017-09-30,c427,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,
30071832,2016-10-01,2017-09-30,c742,,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2VmLzk3LzFjLzQyMWEtNDdjMy05NjcwLTkxZTg5YWQwMzE1MQ.pdf,http://regnskaber.virk.dk/23817003/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2YxLzFjLzdlLzBjNGEtNGUxZi1iM2NiLWIyYThhYzliYTVjNw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Silkeborg,8600.0,25.0,Gunilsskov,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-11-14,2018-11-14,2006-10-05,2018-11-21,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,15807776.0,30071832.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Jens Lindholm Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jens Lindholm Mortensen,Jens Lindholm Mortensen,"Partner Revision, statsautoriseret revisionsaktieselskab",Jens Lindholm Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Silkeborg,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,ApS,Technoflex ApS,Them,2018-09-30,2017-10-01,50.0,2018-11-14,Silkeborg,86 82 44 00,RevisionspÃ¥tegning,urn:ofk:oid:26356820,indberetninger-20180424,2.5118417999999996,30071832.0,AWdUemIcet7j816Dw-bw,2018-11-27T09:23:14.826Z,2018-11-27T09:22:43.257Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DR-59-XD,2018-11-27T09:22:43.512Z,,8475.0,,,,,,,,,,,,,,,,,,,,,,,,
