entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
35230815,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,140715.0,registreret revisor,1254762.0,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,23755.0,0.0,HolbÃ¦k,99904.0,2016-01-01,2016-12-31,6338.0,9110.0,32865.0,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,47572.0,2772.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,933706.0,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230815,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230815,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,6338.0,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230815,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,696908.0,163850.0,200000.0,262406.0,0.0,55000.0,257140.0,257140.0,696908.0,696908.0,122362.0,434502.0,122362.0,532404.0,0.0,55000.0,0.0,0.0,-200000.0,0.0,696908.0,16649.0,98556.0,33726.0,114129.0,98556.0,,
35230815,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,140715.0,registreret revisor,2099877.0,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,9687.0,0.0,HolbÃ¦k,99904.0,2016-01-01,2016-12-31,200000.0,256760.0,266447.0,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,49336.0,56760.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,1543475.0,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230815,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,70694611.0,Exante Revision ApS
35230815,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230815,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,70694611.0,Exante Revision ApS
35230815,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230815,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhL2UzLzcyL2I4NzYtNGRkZS1iNTc3LTlmNDVhOWMxN2U5Ng.xhtml,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzQzLzgwLzUwL2JiYWEtNGU1MC1iNTVjLTgxYzA0OWU1MGM5ZQ.pdf,http://regnskaber.virk.dk/51803253/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2ZmLzZkLzI1L2VlYzMtNGI4Yi1hZjMyLWM5MjA5NjIxY2VlNg.xml,true,Danmark,DK,HolbÃ¦k,4300.0,4.0,RÃ¥dhusvej,HolbÃ¦k,4300.0,3.0,Ahlgade,4300 HolbÃ¦k,RÃ¥dhusvej 4,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-25,2018-05-29,,registreret revisor,,35230815.0,mne1370,1002326924.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Troensegaard,John Erland,John BÃ¸je Erland,Erland's ApS,Exante Revision ApS,,,HolbÃ¦k,,2016-01-01,2016-12-31,200000.0,,,2017-12-31,2017-01-01,false,false,2018-05-25,HolbÃ¦k,,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,,urn:ofk:oid:25589093,indberetninger-20180424,2.595548,35230815.0,AWOsZ1Pp0wkEsASktIz9,2018-05-29T14:57:49.879Z,2018-05-29T14:57:22.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-35-SK,2018-05-29T14:57:22.475Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
