entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
32467326,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,4775.0,61253.0,317179.0,510947.0,32467326.0,511848.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,108.0,91652.0,Faxe Ladeplads,2015-01-01,2015-12-31,814557.0,1048311.0,444919.0,2016-12-31,2016-01-01,828126.0,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",233754.0,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,
32467326,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,50000.0,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,
32467326,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,764557.0,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,
32467326,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,3631441.0,20664.0,125000.0,782163.0,3050083.0,14340.0,3631441.0,306207.0,2834938.0,2849278.0,2834938.0,257590.0,85308.0,503909.0,14340.0,50000.0,275151.0,275151.0,2875083.0,257590.0,306207.0,503909.0,220899.0,
32467326,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,3585.0,66029.0,324175.0,474487.0,32467326.0,393306.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,85.0,79981.0,Faxe Ladeplads,2015-01-01,2015-12-31,680512.0,878075.0,404873.0,2016-12-31,2016-01-01,798662.0,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",197563.0,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,
32467326,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,Ib Schwensen
32467326,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,Jane Margrethe Schwensen
32467326,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,75000.0,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,
32467326,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,605512.0,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,,,,,,,,,,,,,,,,,,,,,,,,
32467326,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2Q0L2M3L2U2L2EzMjMtNGNmNi1hYTk5LWNmMjI5YmY5NDljNQ.xhtml,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzNmL2VhLzQwLzUyZDMtNDhjNy04NGZmLTcyNmRkNDdlMTE0ZA.pdf,http://regnskaber.virk.dk/62376423/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzYwLzg2L2I3L2I1ODAtNGZiMi04ODk0LWFiODliMjFkOTM3NA.xml,true,Danmark,DK,Faxe Ladeplads,4654.0,27.0,Jernbanegade,Faxe Ladeplads,4654.0,21.0,Sommervej,4654.0,Sommervej 21,Regnskabsklasse B,2017-05-13,2017-05-13,,,,,32467326.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Schwensen,Nordea,MUGA INVEST ApS,Ib Schwensen,,,Faxe Ladeplads,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,"Selskabet fravÃ¦lger revision for det kommende regnskabsÃ¥r, da betingelserne herfor er til stede",,false,false,Ingen bistand,urn:ofk:oid:23856921,indberetninger-20180424,2.5925844,32467326.0,,2018-03-28T00:19:42.479Z,2017-05-14T15:54:42.049Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-13-PS,2017-05-14T15:54:42.229Z,4238453.0,43057.0,125000.0,973903.0,3680595.0,10755.0,4238453.0,282707.0,3253795.0,3264550.0,3253795.0,186625.0,130068.0,744221.0,10755.0,75000.0,275151.0,275151.0,3480595.0,186625.0,282707.0,744221.0,152639.0,
