entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
29781028,2012-10-01,2013-09-30,ID_10,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",47546.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
29781028,2012-10-01,2013-09-30,ID_12,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",-754.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
29781028,2012-10-01,2013-09-30,ID_6,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",754.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,-2670.0,75.0,3774.0,1029.0,275.0,,,,,,,,,,,,,
29781028,2012-10-01,2013-09-30,ID_8,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",-48300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
29781028,2013-09-30,2013-09-30,ID_14,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,215126.0,215126.0,125000.0,215126.0,211204.0,215126.0,3922.0,2500.0,48300.0,37904.0,3922.0,1422.0,
29781028,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
29781028,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
29781028,2013-10-01,2014-09-30,ID_11,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",104.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
29781028,2013-10-01,2014-09-30,ID_15,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
29781028,2013-10-01,2014-09-30,ID_16,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8vcGRmcy8yOTc4MTAyODtBcFMzODI5OTE7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/82018792/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MTIxN18xNTAzMzBfOTQ2.xml,"Aalborg SV, 9200",Vandmanden 10A,Til den daglige ledelse i PI DEVELOPMENT APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2013 - 30-09-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2006-09-20,2014-12-04,29781028.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2013 - 30-09-2014 for PI DEVELOPMENT APS.,Ãrsrapport,Henrik Harding Geertsen,PI DEVELOPMENT APS,ATTITI Statsautoriseret Revisionsaktieselskab,"Struer, den 03-12-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"671, Struer",2014-09-30,2013-10-01,2014-12-03,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:17857516,indberetninger-20180424,2.5124211,29781028.0,,2018-04-01T06:03:13.028Z,2014-12-18T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-375.205,2014-12-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,
