entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
19434575,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,Carl Christian Larsen
19434575,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
19434575,2013-12-31,2013-12-31,ID_9,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8vcGRmcy8xOTQzNDU3NTtBcFMyMzAzMDY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/57543491/Y3ZyLmRrOi8veGJybHMvWC1CNkJGMUE1RS0yMDE0MDYxM18xMjA5NDFfODI1.xml,"4700, NÃ¦stved",Ringstedgade 82,Til den daglige ledelse i Busmaster Hardware ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-16,0.0,19434575.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Busmaster Hardware ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carl Christian Larsen,Busmaster Hardware ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab","Fensmark, den 16-05-2014",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2013-12-31,2013-01-01,2014-05-16,NÃ¦stved,40571290.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:12619919,indberetninger-20180424,2.5095496,19434575,,2018-04-01T04:19:37.616Z,2014-06-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-28.684,2014-06-15T22:00:00.000Z,
