entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShorttermReceivables,ShorttermTradeReceivables,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExternalExpenses,GrossResult,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
35469591,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,0.0,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,,,,,,,,,,,,,,,
35469591,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,-1240.0,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,,,,,,,,,,,,,,,
35469591,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,-1240.0,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,134840.0,-1240.0,-1240.0,-1240.0,133600.0,,,,,,,,,,,,,,,
35469591,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,0.0,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,,,,,,,,,,,,,,,
35469591,2017-12-31,2017-12-31,c14,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,248885.0,89385.0,80000.0,89385.0,256413.0,248885.0,-7528.0,159500.0,105465.0,159500.0,159500.0,70948.0,-7528.0,-7528.0,
35469591,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,25540.0,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,106376.0,25540.0,25540.0,25540.0,131916.0,,,,,,,,,,,,,,,
35469591,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,,,,,,,,,,,,,,,
35469591,2018-01-01,2018-12-31,c11,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,25540.0,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,,,,,,,,,,,,,,,
35469591,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,,,,,,,,,,,,,,,Nick Kirkland Elsass
35469591,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q3L2YyLzU4L2U0NjUtNDRjNC05YTM4LWEwNGM2NjhhNTU4Nw.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2M0LzU4L2YxL2Q5YWQtNDE3NS1iNTM0LWQ0YmUwNzM5MjJiMA.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzczL2VlLzYwLzEzN2YtNGFkMC1hZTM0LTkzYzQ0Njk5ZWQ4Ng.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950  VedbÃ¦k,Frydenlundsvej 30A,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-04-08,2019-04-08,35469591.0,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,Brian VidtÃ¸ft Nielsen,2017-01-01,2017-12-31,,2018-12-31,2018-01-01,false,0.0,0.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:26958063,indberetninger-20180424,2.5955543999999997,35469591.0,AWoATxeBRYGX6_YTGuHZ,2019-04-09T04:15:59.913Z,2019-04-09T04:15:43.726Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-80-JC,2019-04-09T04:15:43.895Z,,,,,,,,,,,,,,,,,,,,Mette Wulff KÃ¥ri
