entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ExternalExpenses,GrossResult,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
35469591,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,,,,,,,,,,,,,,,,,
35469591,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,65029.0,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,,,,,,,,,,,,,,,,,
35469591,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,65029.0,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,66326.0,66514.0,65029.0,66514.0,132840.0,,,,,,,,,,,,,,,,,
35469591,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,,,,,,,,,,,,,,,,,
35469591,2016-12-31,2016-12-31,c14,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,252400.0,93375.0,80000.0,92900.0,257653.0,252400.0,-5253.0,159500.0,105465.0,159500.0,159500.0,72188.0,-5253.0,-475.0,-5253.0,-475.0,
35469591,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,-1240.0,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,134840.0,-1240.0,-1240.0,-1240.0,133600.0,,,,,,,,,,,,,,,,,
35469591,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,,,,,,,,,,,,,,,,,
35469591,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,-1240.0,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,,,,,,,,,,,,,,,,,
35469591,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,,,,,,,,,,,,,,,,,Nick Elsass
35469591,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2NmL2JkL2IxL2Y0ZTEtNDVmMi1iNWJjLWFjMTE5NDlkY2Q3Mg.xhtml,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2Y1Lzk3LzExLzQ3MmItNGIzZi05ZGY2LTMzYjViMTdhNGYwNg.pdf,http://regnskaber.virk.dk/19596453/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzRmL2ViL2Y1L2VhNDctNDgxNy1iZDNiLWNiMGY1ZmRkMzExNA.xml,true,HÃ¸rsholm,2970.0,3.0,Ved SjÃ¦lsÃ¸lund,2950 VedbÃ¦k,Frydenlundsvej 30A,Regnskabsklasse B,2018-03-19,2018-03-19,35469591.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nick Elsass,Brian VidtÃ¸ft Nielsen,LILLE STIMESTRUP VANDVÃRK ApS,Brian Nielsen,1485.0,HÃ¸rsholm,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25202388,indberetninger-20180424,2.5955422,35469591.0,,2018-04-04T08:37:42.759Z,2018-03-20T05:53:43.872Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-13-YF,2018-03-20T05:53:44.023Z,,,,,,,,,,,,,,,,,,,,,,Mette Wulff KÃ¥ri
