entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DistributedDividendsFromGroupEnterprises
30526287,2017-07-01,2018-06-30,c175,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",7920.0,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,8875.0,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,1162912.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,624.0,44963.0,Aabenraa,2017-07-01,2018-06-30,1190456.0,1198376.0,1154037.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,7920.0,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,,,,,,,,,,,,,,,,,,
30526287,2017-07-01,2018-06-30,c214,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,-562456.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,,,,,,,,,,,,,,,,,,
30526287,2017-07-01,2018-06-30,c216,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,1162912.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,,,,,,,,,,,,,,,,,,
30526287,2017-07-01,2018-06-30,c219,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,590000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,,,,,,,,,,,,,,,,,,
30526287,2018-06-30,2018-06-30,c173,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,14994103.0,295200.0,14969537.0,14994103.0,24566.0,13766788.0,13766788.0,13766788.0,590000.0,4715662.0,9368675.0,24566.0,1227315.0,1227315.0,19566.0,,,,,
30526287,2018-07-01,2018-07-01,c231,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,295200.0,,,,,,,,,,,,,,,,,
30526287,2018-07-01,2018-07-01,c234,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,4715662.0,,,,,,,,,,,,,,,,,
30526287,2018-07-01,2018-07-01,c249,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,9368675.0,,,,,,,,,,,,,,,,,
30526287,2018-07-01,2018-07-01,c255,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,590000.0,,,,,,,,,,,,,,,,,
30526287,2018-07-01,2018-07-01,c572,,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2FjLzdmLzdkLzc1ODgtNGI5NS1iY2E5LWJlZDY2YTI5MzMzZQ.pdf,http://regnskaber.virk.dk/78262503/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzhlL2FiLzhiLzdmNWUtNDY4NS1iMmVkLTM1MjA0MTIzYWUzNA.xml,true,Haderslev,6100.0,"12, 1. sal",Nordhavnsvej,Aabenraa,6200.0,18.0,Storegade,6230 RÃ¸dekro,Stenagervej 9,DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal",Til kapitalejeren i Rasmus Grus Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-31,2008-09-12,2019-11-07,Statsautoriseret revisor,-177120.0,-590000.0,,20222670.0,30526287.0,20222670.0,mne19788,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Rasmus Grus Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jakob Ãrkild Jensen,Rasmus Holmann Overgaard,Rasmus Holmann Overgaard,Sydbank,Rasmus Grus Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aabenraa,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2019-06-30,2018-07-01,1173701.0,true,2019-10-31,Haderslev,,urn:ofk:oid:28017579,indberetninger-20180424,2.5097342,30526287.0,AW5oz6RCxzZKlpaAlZJ8,2019-11-14T07:28:28.775Z,2019-11-14T07:27:48.096Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-93-LY,2019-11-14T07:27:48.371Z,,,,,,,,,,,,,,,,4715661.0,9051127.0,,,
