entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PlaceOfSignatureOfStatement,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm
31333121,2014-01-01,2014-01-01,c696,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,600000.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-01-01,c717,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,90010.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,0.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-12-31,c54,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,-1461.0,113852.0,83239.0,5159382.0,0.0,5584617.0,104873.0,92360.0,107607.0,153253.0,2734.0,354000.0,275251.0,387642.0,341996.0,66961.0,112391.0,112391.0,4646061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-12-31,c56,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-12-31,c69,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,275251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-12-31,c718,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,275251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-12-31,c721,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-12-31,2014-12-31,c70,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,965261.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,,,,,,,,,14882279.0,5321535.0,600000.0,14524235.0,4783.0,125537.0,208044.0,513175.0,14882279.0,13917018.0,150000.0,513175.0,358044.0,150000.0,2791025.0,208044.0,0.0,0.0,0.0,365261.0,137476.0,13917018.0,10251210.0,8689525.0,662930.0,113852.0,623455.0,7896275.0,,,,,
31333121,2015-01-01,2015-01-01,c108,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzY5L2FiLzE4LzY3ZDctNDcwOS1hZTRlLWJhMmI0NTdlYzAzMQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY5LzEwL2JiLzY0NzMtNGVmNS05MmFmLTJlMDE2YjI5NjNiZg.xml,36499.0,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-04-01,2016-04-05,-91598.0,Statsaut. revisor,600000.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,DNB Bank ASA,Th. Geyer Danmark ApS,Beierholm,Roskilde,2015-12-31,2015-01-01,2016-04-01,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:22258775,indberetninger-20180424,2.5118406,31333121.0,,2018-03-28T20:46:19.086Z,2016-04-21T08:58:45.720Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-44-JB,2016-04-21T08:58:45.897Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
