entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard
31333121,2013-01-01,2013-01-01,c723,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,600000.0,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2013-01-01,2013-01-01,c741,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,-388000.0,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,478000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,478000.0,7.0,83000.0,4384000.0,5052000.0,0.0,33000.0,0.0,69000.0,0.0,333000.0,654000.0,585000.0,47000.0,176000.0,3971000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2013-01-01,2013-12-31,c742,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,478000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,690000.0,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,,,,,,,,,,,,,,,,,8998000.0,1782000.0,600000.0,8758000.0,3000.0,81000.0,240000.0,420000.0,8998000.0,8308000.0,420000.0,240000.0,1297000.0,30000.0,240000.0,90000.0,55000.0,0.0,8308000.0,6284000.0,6556000.0,425000.0,122000.0,550000.0,6017000.0,,,
31333121,2013-12-31,2013-12-31,c722,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,600000.0,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2013-12-31,2013-12-31,c743,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,90000.0,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2014-01-01,2014-01-01,c160,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414835.0,655629.0,
31333121,2014-01-01,2014-01-01,c199,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzA4L2YwLzcyLzQ4OWItNGVlNi1iYjM3LTQxYjU1ZjY0NmIyZg.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzhhLzY1L2RiLzM5ZTAtNDM4My05NDYxLWI3NjUwZDA0ZDQ4NA.xml,50488.0,Danmark,HolbÃ¦k,4300.0,2.0,Havnegade,KÃ¸benhavn,2100.0,28.0,DampfÃ¦rgevej,Roskilde,4000.0,7.0,Byleddet,"4300, HolbÃ¦k","Havnegade, 2",anpartshaverne,Regnskabsklasse B,2015-05-21,2015-05-21,2008-03-27,2015-05-22,83239.0,statsautoriseret revisor,90010.0,www.thgeyer.dk,33780524.0,31333121.0,33780524.0,Ãrsrapport,Thomas Skinbjerg,Michael Toft,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",DnBNor,Th. Geyer Danmark ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Roskilde,2014-12-31,2014-01-01,2015-05-21,HolbÃ¦k,46 30 00 30,RevisionspÃ¥tegning,urn:ofk:oid:5334369,indberetninger-20180424,2.5124266,31333121.0,,2018-03-30T19:13:03.619Z,2015-05-28T12:52:23.915Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-43-AB,2015-05-28T12:52:24.182Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
