entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31333121,2016-01-01,2016-01-01,c696,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,600000.0,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2016-01-01,2016-01-01,c717,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,370866.0,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,720000.0,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2016-01-01,2016-12-31,c54,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,10.0,73288.0,5739668.0,85836.0,6246165.0,161806.0,968.0,8135.0,211518.0,272371.0,433209.0,60853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2016-01-01,2016-12-31,c56,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2016-01-01,2016-12-31,c69,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,211518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2016-12-31,2016-12-31,c72,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,1182384.0,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,,,,,10939389.0,3225997.0,600000.0,10512757.0,92506.0,150000.0,202568.0,48383.0,74064.0,10939389.0,9750390.0,150000.0,48383.0,426632.0,2608238.0,135022.0,276632.0,0.0,6615.0,6615.0,582384.0,188367.0,9750390.0,6126300.0,7238377.0,22071.0,805414.0,7010849.0,
31333121,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,11.0,90606.0,6032801.0,110961.0,7049174.0,188518.0,9609.0,0.0,575355.0,746858.0,925767.0,171503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2017-01-01,2017-12-31,c101,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Ove Toft
31333121,2017-01-01,2017-12-31,c102,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2ZmLzg4LzRkLzBkYTgtNDIwOC05NGYxLWFhNTJlZmE1NWE3Ng.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2Q0L2UxL2M2LzMzM2UtNDcwZi05NDMyLTRmNzc2NDdlZThkZA.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-27,2018-04-18,Statsaut. revisor,,32895468.0,31333121.0,mne21382,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-01-01,2016-12-31,Roskilde,2017-12-31,2017-01-01,2018-03-27,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:25368504,indberetninger-20180424,2.5118417999999996,31333121.0,AWMB-sEKx8uVRSOdgBv7,2018-04-26T12:44:19.901Z,2018-04-26T12:43:19.671Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-97-WW,2018-04-26T12:43:19.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lutz-Alexander Geyer
