entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,OtherAdjustmentsOfFinanceExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,PlaceOfSignatureOfStatement,NameAndSurnameOfMemberOfExecutiveBoard
31333121,2015-01-01,2015-01-01,c696,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,600000.0,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2015-01-01,2015-01-01,c717,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,365260.0,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,0.0,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2015-01-01,2015-12-31,c54,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,10.0,91598.0,5107842.0,20420.0,6304670.0,8540.0,124323.0,0.0,600.0,725606.0,980907.0,1105230.0,255301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2015-01-01,2015-12-31,c56,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,720000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2015-01-01,2015-12-31,c69,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,5606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31333121,2015-12-31,2015-12-31,c70,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,1690866.0,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,,,,,12565474.0,4384195.0,600000.0,12262529.0,58137.0,150000.0,152945.0,9493.0,0.0,12565474.0,10868775.0,150000.0,9493.0,302945.0,2690002.0,83128.0,152945.0,720000.0,5833.0,5833.0,370866.0,0.0,10868775.0,7556647.0,7868841.0,224685.0,397441.0,7727576.0,,
31333121,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,10.0,73288.0,5739668.0,85836.0,6246165.0,0.0,161806.0,968.0,8135.0,211518.0,272371.0,433209.0,60853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roskilde,
31333121,2016-01-01,2016-12-31,c100,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lutz-Alexander Geyer
31333121,2016-01-01,2016-12-31,c101,,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2RjL2I2LzYyL2M5Y2YtNDAwMC1hNWRkLWQ0YzE0MjQwMWNmOQ.pdf,http://regnskaber.virk.dk/12133313/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2M4L2JlLzI4LzNhZWMtNDU0NC1hNDUyLTI1ZjhjMmU0NTA1Mw.xml,Danmark,NÃ¦stved,4700.0,1.0,Handelsskolevej,Roskilde,4000.0,7.0,Byleddet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-08,2017-03-31,Statsaut. revisor,,32895468.0,31333121.0,Ãrsrapport,Henrik Holmegaard Frandsen,Michael Toft,Beierholm,Th. Geyer Skandinavien ApS,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-08,NÃ¦stved,RevisionspÃ¥tegning,urn:ofk:oid:23685998,indberetninger-20180424,2.5124211,31333121.0,,2018-03-27T10:38:20.684Z,2017-04-04T10:11:44.537Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-71-MS,2017-04-04T10:11:44.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Leonard Roth
