entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables
27724272,2012-01-01,2012-01-01,c723,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,131000.0,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
27724272,2012-01-01,2012-01-01,c741,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,-555000.0,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
27724272,2012-01-01,2012-12-31,c123,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,493000.0,,,,,,,,,,,,,,,,,,,,,
27724272,2012-01-01,2012-12-31,c3,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,493000.0,674000.0,14000.0,14000.0,660000.0,674000.0,167000.0,,,,,,,,,,,,,,,
27724272,2012-01-01,2012-12-31,c742,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,493000.0,,,,,,,,,,,,,,,,,,,,,
27724272,2012-12-31,2012-12-31,c4,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,69000.0,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,,,,,,,,251000.0,13000.0,131000.0,251000.0,50000.0,2000.0,251000.0,182000.0,186000.0,-62000.0,182000.0,127000.0,238000.0,0.0,55000.0
27724272,2012-12-31,2012-12-31,c722,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,131000.0,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
27724272,2012-12-31,2012-12-31,c743,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,-62000.0,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
27724272,2013-01-01,2013-01-01,c199,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,-61983.0,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
27724272,2013-01-01,2013-01-01,c430,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8vcGRmcy8yNzcyNDI3MjtBcFMzMjg4OTg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/27242772/Y3ZyLmRrOi8veGJybHMvWC1ENThBNkRCOC0yMDE0MDYyN18xMzUzMTFfMDc5.xml,KÃ¸behavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,2014-05-30,2014-05-30,2004-04-28,2014-05-30,131000.0,27724272.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2013 for Waterworks Music ApS.,Ãrsrapport,Claus Norreen,Claus Norreen,Waterworks Music ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",KÃ¸behavn K,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2013-12-31,2013-01-01,2014-05-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15555527,indberetninger-20180424,2.5118406,27724272.0,,2018-04-01T11:16:35.224Z,2014-06-27T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-63.707,2014-06-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
