entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33045360,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,-470.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,-25000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,25470.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,131649.0,1226443.0,1374294.0,3344.0,12617.0,0.0,25475.0,16202.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,,,,,,,,,,635171.0,51918.0,80000.0,237756.0,123401.0,291764.0,291764.0,12412.0,635171.0,410412.0,397415.0,116194.0,0.0,93239.0,105651.0,25000.0,101358.0,101358.0,18401.0,410412.0,155674.0,0.0,185838.0,0.0,138544.0,185838.0,
33045360,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,182006.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,130620.0,1216866.0,1526255.0,100.0,3286.0,-87.0,181868.0,178769.0,-138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,-182000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,-6.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33045360,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2RkLzE3L2Q3L2YzMjEtNDEwZi1hMGMxLWY3MmM3MGIwMDFjMg.pdf,http://regnskaber.virk.dk/06354033/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzZjLzA0L2FlLzlkZTMtNDNkOS1iYjhkLWMzNThlYWZiNWQ2NQ.xml,false,"ÃstervrÃ¥, 9750",HjÃ¸rringvej 442 A,Til den daglige ledelse i NA Plant ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-18,2018-05-18,2010-01-01,2018-05-18,25518942.0,33045360.0,25518942.0,mne5673,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for NA Plant ApS.,Ãrsrapport,Inge MÃ¸ller Ernst,Niels Andreasen,NordLand Revision - NordLand Registrerede Revisorer ApS,Nordjyske Bank,NA Plant ApS,NordLand Revision - NordLand Registrerede Revisorer ApS,Vodskov,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"851, Aalborg",2017-12-31,2017-01-01,false,2018-05-18,ÃstervrÃ¥,40 88 14 02,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25549178,indberetninger-20180424,2.5124266,33045360.0,AWOa5xYmx8uVRSOdg2OV,2018-05-26T05:24:42.952Z,2018-05-26T05:23:43.460Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-64-KB,2018-05-26T05:23:43.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
