entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
37935212,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,-7500.0,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,86495.0,Ãrsrapport,1902.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,1902.0,Ebeltoft,2015-10-01,2016-09-30,77093.0,77093.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,0.0,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,,,,,,,,,,,,,,,,,,,,,
37935212,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,51700.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,,,,,,,,,,,,,,,,,,,,,
37935212,2015-10-01,2016-09-30,c185,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,86495.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,,,,,,,,,,,,,,,,,,,,,
37935212,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,-61102.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,,,,,,,,,,,,,,,,,,,,,
37935212,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,3519848.0,500000.0,3398819.0,3519848.0,121029.0,3519848.0,3519848.0,3519848.0,51700.0,1231848.0,1615271.0,121029.0,78092.0,36687.0,0.0,0.0,0.0,6250.0,,,,,
37935212,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,500000.0,,,,,,,,,,,,,,,,,,,,
37935212,2016-10-01,2016-10-01,c235,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,1231847.0,,,,,,,,,,,,,,,,,,,,
37935212,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,1615271.0,,,,,,,,,,,,,,,,,,,,
37935212,2016-10-01,2016-10-01,c257,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,51700.0,,,,,,,,,,,,,,,,,,,,
37935212,2016-10-01,2016-10-01,c564,,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzdlL2I2LzMyL2QxL2IyYjMtNDBmMi04NWZkLWFlMTc4NjcyNDRmOA.pdf,http://regnskaber.virk.dk/21253973/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzE5L2EzL2FkLzRlYTUtNDIyZC04NjkyLTZjZWZkM2ZjZjA4YQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Aarhus C,8000.0,12.0,Store Torv,8400 Ebeltoft,"AnkjÃ¦rshÃ¸j 3, Boeslum",DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Carsten SchjÃ¸th Finans A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-12,1976-06-29,2018-02-23,Statsautoriseret revisor,-51700.0,,20222670.0,37935212.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Carsten SchjÃ¸th Finans A/S.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Henrik Steenfeldt Jacobsen,Carsten SchjÃ¸th,Sydbank,Carsten SchjÃ¸th Finans A/S,BDO Statsautoriseret revisionsaktieselskab,,Ebeltoft,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebeltoft,2017-09-30,2016-10-01,436462.0,true,2018-02-12,Randers,,urn:ofk:oid:25104719,indberetninger-20180424,2.5124211,37935212.0,,2018-04-04T00:43:59.830Z,2018-02-28T07:40:12.392Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-50-GB,2018-02-28T07:40:12.545Z,,,,,,,,,,,,,,,,,,,1231847.0,2288000.0,,,
