entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,DistributionCosts,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
33648278,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,44470.0,1.0,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",1435.0,886830.0,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,214.0,Greve,2015-01-01,2015-12-31,643368.0,841139.0,840925.0,2016-12-31,2016-01-01,false,false,197771.0,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,,,,,,,,,,,,,,,,
33648278,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,600000.0,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,,,,,,,,,,,,,,,,
33648278,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,43368.0,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,,,,,,,,,,,,,,,,
33648278,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,1182667.0,883320.0,80000.0,1182467.0,200.0,1168202.0,1182667.0,14465.0,200.0,200.0,13010.0,3458.0,600000.0,488202.0,14465.0,1024.0,299147.0,2229.0,431.0,293460.0,
33648278,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,488202.0,,,,,,,,,,,,,,,
33648278,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,600000.0,,,,,,,,,,,,,,,
33648278,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,1168202.0,,,,,,,,,,,,,,,
33648278,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,80000.0,,,,,,,,,,,,,,,
33648278,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,40867.0,1.0,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",0.0,1126913.0,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,3549.0,Greve,2015-01-01,2015-12-31,849905.0,1089595.0,1086046.0,2016-12-31,2016-01-01,false,false,239690.0,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,,,,,,,,,,,,,,,,600000.0
33648278,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFlLzFiLzllLzBlMWItNDkyYi1hOTgyLTljYmM4OWQ3Yzg1Mg.xhtml,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2RiLzMzL2MwLzdiMjMtNDJiMy05NjMxLWE4MGNiMzQzN2Y1MQ.pdf,http://regnskaber.virk.dk/87284633/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA1LzRhLzMwLzhiODMtNGY1Yy1iODJkLWVlZmJmNTVjYzgwOQ.xml,true,Greve,2670.0,8.0,KnÃ¸sen,2670 Greve,KnÃ¸sen 8,,,"Regnskabsklasse B, mikrovirksomhed",2017-01-12,2017-01-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser udover de i Ã¥rsrapporten anfÃ¸rte.</p>",,,33648278.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Carsten Bruun,Carsten Bruun,BEMICAN ApS,Carsten Bruun,,Greve,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,Ingen bistand,urn:ofk:oid:23393632,indberetninger-20180424,2.594664,33648278,,2018-03-27T11:26:18.105Z,2017-01-15T12:10:42.230Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-41-TG,2017-01-15T12:10:42.397Z,,,,,,,,,,,,,,,,,,,,,
