entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
31285534,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,675.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,675.0,675.0,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,,,,,,,,,,,,
31285534,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,675.0,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,,,,,,,,,,,,
31285534,2015-06-30,2015-06-30,c6,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,675.0,125000.0,-285883.0,675.0,286558.0,675.0,675.0,675.0,10000.0,0.0,0.0,-410883.0,286558.0,276558.0
31285534,2015-07-01,2015-07-01,c7,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,125000.0,,,,,,,,,,,
31285534,2015-07-01,2015-07-01,c8,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,-410883.0,,,,,,,,,,,
31285534,2015-07-01,2015-07-01,c9,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,-285883.0,,,,,,,,,,,
31285534,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,-675.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,-675.0,-675.0,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,,,,,,,,,,,,
31285534,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,,,,,,,,,,,,
31285534,2015-07-01,2016-06-30,c10,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,-675.0,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,,,,,,,,,,,,
31285534,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2VkL2E1LzgzLzQxMDctNDVhYy1iYTBmLTRmNGUzOGNkNTRkZQ.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzUzLzJmLzNhL2ZiYmMtNDBkNi1iZTA3LTc2ZTlkYjgxYjkyNA.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzQ3LzFmLzExL2NhN2YtNDk3Zi04NmIyLTRjZjIyMDVhZjk4Ng.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2016-11-30,2016-11-30,31285534.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2014-07-01,2015-06-30,-675.0,,2016-06-30,2015-07-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,false,false,Ingen bistand,urn:ofk:oid:23323665,indberetninger-20180424,2.5927862999999998,31285534.0,,2018-03-29T09:18:33.450Z,2016-12-20T16:03:16.898Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-31-JG,2016-12-20T16:03:17.087Z,,,,,,,,,,,,,,
