entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
31285534,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,-675.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,-675.0,-675.0,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,,,,,,,,,,,,
31285534,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,-675.0,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,,,,,,,,,,,,
31285534,2016-06-30,2016-06-30,c6,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,0.0,125000.0,-286558.0,0.0,286558.0,0.0,0.0,0.0,10000.0,0.0,0.0,-411558.0,286558.0,276558.0
31285534,2016-07-01,2016-07-01,c7,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,125000.0,,,,,,,,,,,
31285534,2016-07-01,2016-07-01,c8,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,-411558.0,,,,,,,,,,,
31285534,2016-07-01,2016-07-01,c9,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,-286558.0,,,,,,,,,,,
31285534,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,0.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,0.0,0.0,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,,,,,,,,,,,,
31285534,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,,,,,,,,,,,,
31285534,2016-07-01,2017-06-30,c10,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,0.0,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,,,,,,,,,,,,
31285534,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzgxL2VhLzI1LzRhZmUtNDZhNi1hNmFhLWM5ZDNmMjA4ZjdmZg.xhtml,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzU2L2E2LzJiL2RmZDMtNGZlMi1iMWE2LWY5ZDY1NWY0N2IxYw.pdf,http://regnskaber.virk.dk/43558213/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2FkL2ExLzc1L2FmZDAtNGEyZi1hZjBlLTU3MjBhOTZkZjA4Yg.xml,true,HÃ¸rning,8362.0,53.0,Gungdyvej,8362 HÃ¸rning,Gungdyvej 53,Regnskabsklasse B,2017-12-01,2017-12-01,31285534.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Eik Braun Ottosen,Eik Alain RenÃ© Poul Braun Ottosen,RUBBER DUCK HOLDING ApS,Benny Tang Overgaard,Ãrhus,2015-07-01,2016-06-30,0.0,,2017-06-30,2016-07-01,true,false,Revision er fravalgt i det kommende regnskabsÃ¥r.,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24884990,indberetninger-20180424,2.59278,31285534.0,,2018-03-28T06:15:33.970Z,2017-12-22T10:15:06.374Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-83-BZ,2017-12-22T10:15:06.589Z,,,,,,,,,,,,,,
