entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExternalExpenses,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
17757571,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",395994.0,64280.0,44536113.0,380543.0,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,2159.0,0.0,Skovlunde,2014-07-01,2015-06-30,-18842.0,-18610.0,-15461.0,2016-06-30,2015-07-01,444823.0,false,false,2016-12-13,VeksÃ¸,232.0,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,,
17757571,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,97000.0,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,,
17757571,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,-115842.0,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,,
17757571,2015-06-30,2015-06-30,c9,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,464346.0,317433.0,200000.0,399228.0,265203.0,464346.0,199143.0,65118.0,65118.0,65118.0,113910.0,26190.0,65203.0,199143.0,85233.0,81795.0,2000.0,53605.0,,
17757571,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",455930.0,57349.0,44536113.0,392446.0,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,2101.0,919.0,Skovlunde,2014-07-01,2015-06-30,-54390.0,-64666.0,-63484.0,2016-06-30,2015-07-01,449795.0,false,false,2016-12-13,VeksÃ¸,-10276.0,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,,
17757571,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,10632684.0,REVISION 1-2-3 ApS
17757571,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,,
17757571,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,,
17757571,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,-54390.0,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,,,,,,,,,,,,,,,,,,,,
17757571,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzA0L2YyL2VjLzg0NzItNDQxOC04ODFmLTYwYmU5NTQxYzEwMw.xhtml,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzA2L2Y5LzAxLzk5NmQtNGYxMi05ZWNjLTA4NTU4ZjZlMGM1Mg.pdf,http://regnskaber.virk.dk/17575771/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzZlL2VkL2Y0LzRhN2YtNDY0ZC1iOTM5LWZhZjViODQ1ZjM4NQ.xml,true,Danmark,DK,VeksÃ¸ SjÃ¦lland,3670.0,32.0,VeksÃ¸ Bygade,Skovlunde,2740.0,30.0,Kirkebyvej,3670 VeksÃ¸,VeksÃ¸ Bygade 32,Til kapitalejerne i Skovkrog Trading ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-13,2016-12-22,Registreret revisor FSR - Danske Revisorer,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser, som ikke fremgÃ¥r af regnskabet</p>",,,44536113.0,,17757571.0,1003826365.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Poul Neumeyer,Peter Skjerning,Peter Valdemar Skjerning,SKOVKROG TRADING ApS,Revision 1-2-3 ApS,,,Skovlunde,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-12-13,VeksÃ¸,,26236132.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23335306,indberetninger-20180424,2.5955422,17757571.0,,2018-03-29T09:52:24.227Z,2016-12-22T14:45:50.233Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-06-JZ,2016-12-22T14:45:50.427Z,379098.0,227178.0,200000.0,303704.0,210813.0,379098.0,168285.0,75394.0,75394.0,75394.0,93504.0,10469.0,10813.0,168285.0,74781.0,76526.0,13358.0,52699.0,,
