entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment
36723394,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,-71959.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2017-06-21,2015-04-24,2017-06-21,-7359.0,Statsautoriseret revisor,-258955.0,-52040.0,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,7680.0,-8734.0,0.0,Frederikshavn,1800.0,2015-01-01,2015-12-31,-255129.0,-327088.0,-318354.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,0.0,71959.0,249475.0,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36723394,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,-255129.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36723394,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,346860.0,1000.0,50000.0,71959.0,28289.0,-209799.0,60888.0,69798.0,44424.0,346860.0,556659.0,0.0,105312.0,1.0,0.0,448260.0,70502.0,105312.0,0.0,0.0,69798.0,-259799.0,2218.0,556659.0,170750.0,0.0,106181.0,0.0,,,,,,,,
36723394,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36723394,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,-259799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36723394,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5827.0,66715.0,,,,,,
36723394,2016-01-01,2016-01-01,c462,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.0,45956.0,,,,,,
36723394,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,106075.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,4686.0,2017-06-21,2015-04-24,2017-06-21,-29639.0,Statsautoriseret revisor,-957656.0,1442683.0,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,3256.0,-39970.0,7478.0,Frederikshavn,4418.0,2015-01-01,2015-12-31,312135.0,422896.0,455388.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,12101.0,-110761.0,937881.0,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,,,
36723394,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,312135.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36723394,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkLzQyL2NmLzI2L2Y4NWUtNDdhOC05YmNkLWJmMzVhZTBhMTE3MQ.pdf,http://regnskaber.virk.dk/49332763/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzQ2LzUxLzhkLzZhN2YtNDYzNi04NDkzLTExMGI4MzBkYzk4OA.xml,true,266260.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,9900 Frederikshavn,H.C. Ãrstedsvej 21,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejerne i Nordisk Naturens ForrÃ¥d ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-21,2015-04-24,2017-06-21,,Statsautoriseret revisor,,,20222670.0,36723394.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Nordisk Naturens ForrÃ¥d ApS.,Ãrsrapport,266260.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Thostrup,Charlotte Conradsen,Charlotte Conradsen,Nordisk Naturens ForrÃ¥d ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,,2015-01-01,2015-12-31,312135.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2016-12-31,2016-01-01,false,2017-06-21,Frederikshavn,,,,urn:ofk:oid:24273729,indberetninger-20180424,2.5124211,36723394.0,,2018-03-29T17:03:59.643Z,2017-06-21T22:18:02.268Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-74-FB,2017-06-21T22:18:02.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
