entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
35233792,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,19055.0,-77.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",68457.0,2018-11-26,2013-05-01,2018-12-05,163779.0,Statsautoriseret revisor,-200000.0,info@poolnord.dk,1605046.0,2293843.0,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,184.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,64900.0,38952.0,448.0,264.0,101516.0,BrÃ¸nderslev,129934.0,2016-10-01,2017-09-30,297563.0,384998.0,423502.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,53608.0,87435.0,+45 29 43 80 01,1356604.0,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233792,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233792,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,97563.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233792,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,2161726.0,23323.0,80000.0,25000.0,939311.0,739979.0,489053.0,138240.0,2161726.0,1185317.0,367175.0,367175.0,489053.0,878219.0,180297.0,77.0,878219.0,200000.0,37098.0,37098.0,659311.0,818142.0,118100.0,67042.0,771131.0,244900.0,197003.0,255700.0,501154.0,,,,,,
35233792,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233792,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,659311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233792,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233792,2017-10-01,2017-10-01,c456,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142804.0,882783.0,,,,
35233792,2017-10-01,2017-10-01,c462,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2013-05-01,2018-12-05,,Statsautoriseret revisor,-200000.0,info@poolnord.dk,,,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,BrÃ¸nderslev,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,,,+45 29 43 80 01,,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.0,140372.0,,,,
35233792,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2YzL2FlLzNmLzZjOGMtNGYxOS1hMWE2LTBmMGE4ODhlNTg4Mg.pdf,http://regnskaber.virk.dk/29733253/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzc4LzJmLzMxLzY0YTgtNDRkYy1iZTFiLTg4YTIyNzA1N2YwNg.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Dronninglund,9330.0,42.0,Slotsgade,9700 BrÃ¸nderslev,HvilshÃ¸jvej 143,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i PoolNord ApS,-1209.0,0.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",107734.0,2018-11-26,2013-05-01,2018-12-05,176630.0,Statsautoriseret revisor,-200000.0,info@poolnord.dk,1665867.0,2340564.0,20222670.0,35233792.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for PoolNord ApS.,Ãrsrapport,3719.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Lars Thorup Kristensen,Lars Thorup Kristensen,Dronninglund Sparekasse,PoolNord ApS,BDO Statsautoriseret revisionsaktieselskab,63937.0,34189.0,3719.0,0.0,0.0,BrÃ¸nderslev,152037.0,2016-10-01,2017-09-30,361072.0,467597.0,498067.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,BrÃ¸nderslev,2018-09-30,2017-10-01,true,2018-11-26,BrÃ¸nderslev,48699.0,106525.0,+45 29 43 80 01,1401194.0,urn:ofk:oid:26440184,indberetninger-20180424,2.511672,35233792.0,AWeYKp36et7j816DxXQG,2018-12-10T12:49:51.137Z,2018-12-10T12:49:47.457Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EK-65-QU,2018-12-10T12:49:47.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,
