entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,GrossResult,IncomeFromInvestmentsInAssociates,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
27164439,2015-10-01,2015-10-01,c251,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,30561.0,839846.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,,,,,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2015-10-01,c720,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,125000.0,,,,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2015-10-01,c735,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,809285.0,,,,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2015-10-01,c741,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,157263.0,,,,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2016-09-30,c109,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,,101200.0,,,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2016-09-30,c123,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,,51798.0,,,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2016-09-30,c252,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,,,-160000.0,306083.0,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2016-09-30,c3,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,,299081.0,,,-7002.0,306083.0,7002.0,299081.0,-7002.0,,,,,,,,,,,,,,
27164439,2015-10-01,2016-09-30,c475,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,,146083.0,,,,,,,,,,,,,,,,,,,,,
27164439,2015-10-01,2016-09-30,c736,,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzRkLzYwLzYyL2VlMjgtNDM3Ni1iODY0LWQ3MTMwNzY3NjAzZA.pdf,http://regnskaber.virk.dk/93446172/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzUyLzhkLzM5L2ExYzItNDgyMy04MmU1LWQxOWU5OTQzNzE5MQ.xml,,,Danmark,Herning,7400.0,15.0,Industrivej Nord,kast,7430.0,2.0,Vestergade,Herning,7400.0,tv,"Fuglsang AllÃ© 7, 1.","7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-21,2017-12-21,2017-12-29,statsautoriseret revisor,15807776.0,27164439.0,15807776.0,mne31426,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Rimfors Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Ruben RÃ¦rup Rimfors,Ruben RÃ¦rup Rimfors,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,Rimfors Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2015-10-01,2016-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,A/S,Nielpryde Scandinavian A/S,Herning,2017-09-30,2016-10-01,20.0,2017-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24926699,indberetninger-20180424,2.5095744,27164439.0,,2018-04-03T14:18:04.537Z,2018-01-08T11:47:42.561Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-54-CT,2018-01-08T11:47:42.707Z,,146083.0,,,,,,,,,,,,,,,,,,,,,
