entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,OtherAdjustmentsOfFinanceExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Dividend,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
35818065,2017-01-01,2017-01-01,c696,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,50000.0,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-01-01,2017-01-01,c717,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,1502359.0,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,0.0,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-01-01,2017-12-31,c54,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,7.0,1128204.0,0.0,2974224.0,1160276.0,9487497.0,41660.0,1445585.0,0.0,191239.0,3939484.0,5067688.0,6513273.0,1128204.0,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-01-01,2017-12-31,c56,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-01-01,2017-12-31,c69,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,2939484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-01-01,2017-12-31,c718,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,2939484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-01-01,2017-12-31,c721,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-12-31,2017-12-31,c698,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,50000.0,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818065,2017-12-31,2017-12-31,c70,,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzIyL2Q1LzVlLzdlZDUtNGUwMi1hZDYwLWJiZTZmN2E2NjYxMA.pdf,http://regnskaber.virk.dk/56081853/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzU3LzBlL2FiLzcyNGQtNDEwZS1hMjlhLWI5ZWM1ODJjMGFlOA.xml,true,Danmark,Aalborg SV,9200.0,2.0,Voergaardvej,Silkeborg,8600.0,32.0,Papirfabrikken,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2019-03-20,2019-03-26,Statsaut. revisor,5491843.0,32895468.0,35818065.0,mne33207,Ãrsrapport,Thomas Skou Jacobsen,Martin Buus NÃ¸rgaard,Martin Buus NÃ¸rgaard,Beierholm,Wear Group ApS,Beierholm,Silkeborg,2017-01-01,2017-12-31,Silkeborg,2018-12-31,2018-01-01,true,2019-03-20,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:26890924,indberetninger-20180424,2.5122902000000003,35818065.0,AWm_kHeaRYGX6_YTGR2h,2019-03-27T14:32:44.596Z,2019-03-27T14:31:49.227Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AU-73-KJ,2019-03-27T14:31:49.440Z,,,,,,,,,,,,,,,,11356559.0,183901.0,50000.0,11356559.0,1569.0,0.0,5343641.0,11356559.0,5864716.0,4997281.0,0.0,613847.0,426259.0,346360.0,0.0,1000000.0,4441843.0,5864716.0,2364480.0,0.0,5829017.0,1128204.0,1758185.0,5401189.0
