entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AmortisationOfGoodwillOfInvestments,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
36427280,2015-05-01,2016-04-30,c347,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,-780666.0,0.0,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",713096.0,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,41040.0,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,593905.0,Ãrsrapport,28851.0,62438.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,202402.0,62439.0,173551.0,1.0,StÃ¸vring,2015-05-01,2016-04-30,480472.0,412902.0,552865.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,-67570.0,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,,,,,,,,,,,,,,,,,,,,,
36427280,2015-05-01,2016-04-30,c350,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,1551239.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,,,,,,,,,,,,,,,,,,,,,
36427280,2015-05-01,2016-04-30,c358,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,592203.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,,,,,,,,,,,,,,,,,,,,,
36427280,2015-05-01,2016-04-30,c368,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,-1662970.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,,,,,,,,,,,,,,,,,,,,,
36427280,2016-04-30,2016-04-30,c398,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,16853495.0,21705.0,200000.0,11513869.0,16853495.0,5339626.0,16790734.0,16790734.0,16790734.0,3803934.0,1551239.0,1054918.0,8707712.0,5339626.0,781540.0,41056.0,638457.0,115695.0,41056.0,,,,,
36427280,2016-05-01,2016-05-01,c661,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,,,,,,,,,,,,,,,,,2243510.0,3298428.0,15735816.0,,
36427280,2016-05-01,2016-05-01,c703,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,200000.0,,,,,,,,,,,,,,,,,,,,
36427280,2016-05-01,2016-05-01,c712,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,1054918.0,,,,,,,,,,,,,,,,,,,,
36427280,2016-05-01,2016-05-01,c730,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,8707712.0,,,,,,,,,,,,,,,,,,,,
36427280,2016-05-01,2016-05-01,c734,,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2JjLzlkLzg2L2U5MjQtNGZlMy05ZDU2LWYyOWRkOTBjOWUyNA.pdf,http://regnskaber.virk.dk/08272463/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzQxLzFmLzRkLzhkNGEtNGVhMy04ZWFiLTAwMjA3YTFlYzhhZg.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Hagensvej 48,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Ditte Maria Holding ApS,,,101592.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",,2017-07-04,2014-11-01,2017-07-06,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 641 tkr. pr. balancedagen.,-1551239.0,-1551239.0,,20222670.0,36427280.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for Ditte Maria Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Engelund BÃ¦rentsen,Ditte Maria Kollerup,Ditte Maria Kollerup,Jutlander Bank,Ditte Maria Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,StÃ¸vring,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2017-04-30,2016-05-01,2399030.0,true,2017-07-04,Aalborg,,urn:ofk:oid:24338684,indberetninger-20180424,2.5124266,36427280.0,,2018-03-27T10:44:51.428Z,2017-07-06T09:37:47.081Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AP-85-AC,2017-07-06T09:37:47.268Z,,,,1551239.0,,,,,,,,,,,,,,,,,,,,
