entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,PropertyPlantAndEquipmentGross,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdditionsToInvestments,DisposalsOfInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AccumulatedRevaluationsOfInvestments,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables
33367295,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,66668.0,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33367295,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33367295,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,8456467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33367295,2017-01-01,2017-12-31,c236,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,,353400.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33367295,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,9056467.0,,,,40225.0,8990899.0,0.0,43836.0,9074960.0,40225.0,18493.0,,,,,,,,,,,,,,,,,,,,,,
33367295,2017-12-31,2017-12-31,c237,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,420068.0,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,,,,,,,,,,,,0.0,420068.0,,,,,,,,,,,,,,,,,,,,
33367295,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,,,,,,,,,,,,,4687068.0,9449730.0,4068785.0,80000.0,4762662.0,9097819.0,0.0,9449730.0,351911.0,420068.0,4687068.0,4267000.0,321403.0,693877.0,0.0,600000.0,8417819.0,351911.0,693877.0,25508.0,5000.0
33367295,2018-01-01,2018-01-01,c232,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,420068.0,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33367295,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,-202409.0,,,,-837729.0,-20067.0,177603.0,815579.0,-219820.0,-837729.0,-17411.0,,,,,,,,,,,,,,,,,,,,,,
33367295,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzdhLzRkL2E3L2JkZjEtNGMxYS1hMjIyLTM1NWUzMDk1YWI5ZA.pdf,http://regnskaber.virk.dk/59276333/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzk5L2NlLzU0Lzg3OGQtNGFkMS05MGRjLTY4YTRjYjM2OTFhNw.xml,155000.0,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,KÃ¸benhavn K,1456.0,18E,Vestergade,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-07-16,2019-07-16,2019-07-16,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til  administration og tab pÃ¥ debitorer.,info@dk.gt.com,34209936.0,33367295.0,34209936.0,mne30140,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Yassine Holding ApS.,Ãrsrapport,,Claus Koskelin,Mustapha Fauzi Yassine,Mustapha Fauzi Yassine,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Yassine Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,155000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,ApS,ACEA Capital A/S,KÃ¸benhavn,2018-12-31,2018-01-01,25.96,2019-07-16,HillerÃ¸d,+45 33 110 220,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27688108,indberetninger-20180424,2.511533,33367295.0,AWv-8NjnIXJRhhXBMESQ,2019-07-17T07:59:43.602Z,2019-07-17T07:58:44.888Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BZ-05-HP,2019-07-17T07:58:45.040Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
