entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalents,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfRevenue,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherShorttermPayables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherReserves,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
36483709,2015-01-09,2015-12-31,c3,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,306308.0,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,393150.0,306308.0,306308.0,2016-12-31,2016-01-01,306308.0,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,
36483709,2015-01-09,2015-12-31,c5,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,99800.0,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,
36483709,2015-01-09,2015-12-31,c7,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,293350.0,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,
36483709,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,1184976.0,50000.0,99800.0,1085176.0,1184976.0,99800.0,1085176.0,1085176.0,1085176.0,741826.0,99800.0,293350.0,99800.0,99800.0,99800.0,
36483709,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,442222.0,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,442222.0,442222.0,442222.0,2016-12-31,2016-01-01,442422.0,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,
36483709,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,Jesper Kingo Lund
36483709,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,Ann Kirstine Simonsen
36483709,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,101200.0,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,
36483709,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,341022.0,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,,,,,,,,,,,,,,,,
36483709,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2QxLzE0LzFmLzlkNGItNDVmOC1hYzIxLWQ5MzQyYzExNGQyYw.xhtml,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzcyLzMyLzJiLzQxMzQtNGEwYi04ODc1LTM2NDFkOTkwOTNkMw.pdf,http://regnskaber.virk.dk/90738463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2I5L2U4L2VhLzdkMmMtNDNjMy1hYzhiLTUzZjNmZmRjMzdiOA.xml,true,Danmark,DK,KÃ¸benhavn,KÃ¸benhavn N,2200.0,28.0,Nannasgade,6000  Kolding,HyrdestrÃ¦de 7,72654.0,Regnskabsklasse B,2017-03-11,2017-03-11,"<p xmlns=""http://www.w3.org/1999/xhtml"">Overskud efter skat fra JA Micro A/S</p>",200.0,,36483709.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Kingo Lund,Nykredit Bank,SKL-HOLDING ApS,"Poul E. Simonsen, Kolding Revision",72854.0,KÃ¸benhavn,2015-01-09,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,Fravalg af revision for det kommende regnskabsÃ¥r,false,false,Ingen bistand,urn:ofk:oid:23616788,indberetninger-20180424,2.594689,36483709.0,,2018-03-28T01:48:55.440Z,2017-03-19T17:02:44.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-68-YP,2017-03-19T17:02:44.386Z,1600252.0,50000.0,173854.0,1426198.0,1600252.0,174054.0,1426398.0,1426398.0,1426398.0,1035176.0,101200.0,341022.0,174054.0,101200.0,101200.0,
