entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
25139097,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,877493.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
25139097,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,877493.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
25139097,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,-877493.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,-56385.0,41303.0,0.0,-876140.0,-834837.0,1353.0,,,,,,,,,,,,,,
25139097,2014-12-31,2014-12-31,ID_15,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,582253.0,184288.0,7094141.0,582253.0,185007.0,582253.0,397246.0,38692.0,-6909134.0,397246.0,204404.0,192842.0,397965.0,
25139097,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
25139097,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
25139097,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,-43779.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
25139097,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,-43779.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
25139097,2015-01-01,2015-12-31,ID_16,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
25139097,2015-01-01,2015-12-31,ID_17,,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzLzdmL2ViL2FjLzMyLzY4ODYtNDgyOS04YmY4LTJmZDMyMjBlNzFlMQ.pdf,http://regnskaber.virk.dk/79093152/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzhjLzk2LzAwLzljMTgtNGU0Ni1hNTE0LTk5M2JmNmVmNmVmYQ.xml,"NÃ¦stved, 4700",Farvergade 9 B,Til kapitalejerne i K/S Ponnequin WindSource Invest III:,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vor opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-05-26,1999-12-30,2016-05-31,25139097.0,20658231.0,Kommanditselskabets ledelse har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for K/S Ponnequin WindSource Invest III.,Ãrsrapport,"Samtidig er det vor opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Harald Madsen,Komplementarselskabet WindSource Invest III ApS,K/S Ponnequin WindSource Invest III,"ENGELSTED PETERSEN, Engelsted Petersen","Sydals, den 26. maj 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2015-12-31,2015-01-01,2016-05-26,NÃ¦stved,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22824896,indberetninger-20180424,2.5118406,25139097.0,,2018-03-28T15:58:29.799Z,2016-07-07T13:36:37.575Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BB-23-NP,2016-07-07T13:36:37.692Z,,,,,,,,,,,,,,,,,,,,
