entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,CurrentTaxExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfCurrentTaxReceivablesAndLiabilities,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
34090939,2017-01-01,2017-12-31,c108,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,20368.0,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34090939,2017-01-01,2017-12-31,c92,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,20368.0,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,18.0,5750.0,33068.0,6932.0,26136.0,5768.0,5768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34090939,2017-12-31,2017-12-31,c109,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,59382389.0,183029.0,80000.0,59382389.0,210133.0,59382389.0,59172256.0,239325.0,51124.0,80000.0,130133.0,59172256.0,58849000.0,59199360.0,304986.0,58843250.0,83931.0,,,,,,,,,,,,,,,,,,,
34090939,2018-01-01,2018-01-01,c2,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34090939,2018-01-01,2018-01-01,c22,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,,,,,130133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34090939,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,19583.0,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,6.0,5525.0,27561.0,2447.0,25114.0,5531.0,5531.0,,,,,,,,,,,,,,,,,,Til kapitalejerne i Scania-MAN Administration ApS,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter vores opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for 2018.",Aktuelle skatteforpligtelser og tilgodehavende aktuel skat indregnes i balancen som beregnet skat af Ã¥rets skattepligtige indkomst reguleret for skat af tidligere Ã¥rs skattepligtige indkomster samt for betalte acontoskatter. TillÃ¦g og godtgÃ¸relse under acontoskatteordningen indregnes i resultatopgÃ¸relsen under finansielle poster.,"Udbytte, som ledelsen foreslÃ¥r uddelt for regnskabsÃ¥ret, vises som en sÃ¦rskilt post under egenkapitalen.",Andre eksterne omkostninger indeholder omkostninger til kontorhold mv.,"Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret.",Bruttofortjeneste opgÃ¸res med henvisning til Ã¥rsregnskabslovens Â§ 32 som et sammendrag af nettoomsÃ¦tning og andre eksterne omkostninger.,"GÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, der i al vÃ¦sentlighed svarer til nominel vÃ¦rdi.","Tilgodehavender mÃ¥les i balancen til amortiseret kostpris eller en lavere nettorealisationsvÃ¦rdi, hvilket normalt udgÃ¸r nominel vÃ¦rdi med fradrag af nedskrivning til imÃ¸degÃ¥else af tab.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af regnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Selskabets formÃ¥l er at varetage administration og management samt anden i forbindelse hermed stÃ¥ende virksomhed.,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scania-MAN Administration ApS.,"Vi har revideret Ã¥rsregnskabet for Scania-MAN Administration ApS for regnskabsÃ¥ret 1. januar - 31. december 2018, der omfatter resultatopgÃ¸relse, balance, egenkapitalopgÃ¸relse og noter, herunder anvendt regnskabspraksis (âregnskabetâ).","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018 i overensstemmelse med Ã¥rsregnskabsloven.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-05-03,,
34090939,2018-01-01,2018-12-31,c107,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,19583.0,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34090939,2018-01-01,2018-12-31,c1963,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,
34090939,2018-01-01,2018-12-31,c23,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,19583.0,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34090939,2018-01-01,2018-12-31,c81,,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzAwL2Q0LzhjL2E0MzEtNDFjMC04YmI4LWU2MmNmNTA5MmFiZg.pdf,http://regnskaber.virk.dk/93909043/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzFkL2JjL2Q3L2IzMTItNDg0OC1iY2IzLWUzMWUyZTcxZmM0MA.xml,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-05-03,2011-12-23,2019-05-03,statsautoriseret revisor,33771231.0,34090939.0,33771231.0,mne2338,Ãrsrapport,Jan Boje Andreassen,Anders Bendtsen,Scania-MAN Administration ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,KÃ¸benhavn,2017-01-01,2017-12-31,,KÃ¸benhavn,2018-12-31,2018-01-01,Hellerup,RevisionspÃ¥tegning,urn:ofk:oid:27103502,indberetninger-20180424,2.5118417999999996,34090939.0,AWqYCzimRYGX6_YTHguF,2019-05-08T15:24:37.473Z,2019-05-08T15:23:52.678Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-43-KT,2019-05-08T15:23:52.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Ole Bendtsen
