entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
17871587,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",0.0,17871587.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,0.0,Silkeborg,2017-01-01,2017-12-31,0.0,0.0,0.0,2018-12-31,2018-01-01,false,0.0,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,
17871587,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,0.0,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,
17871587,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,0.0,750000.0,0.0,-5311727.0,0.0,5311727.0,0.0,0.0,0.0,0.0,25500.0,0.0,-6061727.0,5286227.0,5311727.0,0.0,
17871587,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",0.0,17871587.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,0.0,Silkeborg,2017-01-01,2017-12-31,0.0,0.0,0.0,2018-12-31,2018-01-01,false,0.0,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,
17871587,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,
17871587,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,Morten Soltveit
17871587,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,Lotte Skov Kejser
17871587,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,Henrik Skov Kejser
17871587,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,0.0,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,,,,,,,,,,,,,,,,,
17871587,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzA3L2RhL2NkL2ZlMjAtNDg5Mi05NTJiLTMzMThmMDY4ZTY3OQ.xhtml,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzL2FhL2VmLzFjLzhiLzk5OGMtNGNlMC1hNmQ5LTBmMTNhOTgxMDRhZQ.pdf,http://regnskaber.virk.dk/78517871/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2YwLzEzL2UzL2M2N2QtNGY5OS1iZWZjLTBlYmUyZDAyNzU0NQ.xml,true,Silkeborg,8600.0,13.0,Langdalsvej,8200.0,P.O. Pedersens Vej 14,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Selskabet har et ikke indregnet udskudt skatteaktiv pÃ¥ t.kr. 966.</p>",,17871587.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kejser,Henrik Skov Kejser,WINDZONE A/S,Clearhaus A/S,,Silkeborg,2017-01-01,2017-12-31,,0.0,,2018-12-31,2018-01-01,false,,29460000.0,false,false,Ingen bistand,urn:ofk:oid:27271679,indberetninger-20180424,2.595548,17871587.0,AWr_yZAtRYGX6_YTIIRF,2019-05-28T18:53:40.276Z,2019-05-28T18:52:39.220Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-37-ZX,2019-05-28T18:52:40.454Z,0.0,750000.0,0.0,-5311727.0,0.0,5311727.0,0.0,0.0,0.0,0.0,25500.0,0.0,-6061727.0,5286227.0,5311727.0,0.0,
