entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationReserve,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToRevaluationReserveInReportingPeriod,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,ValueAdjustmentsOfEquity,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,InvestmentProperty,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorCountry,EmailOfAuditor,RevaluationsOfPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
33771843,2017-01-01,2017-01-01,c405,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,1140000.0,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,3797491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,,47000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,,-104166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,,-57166.0,228000.0,1.0,228000.0,313709.0,98699.0,551298.0,15800.0,1593.0,182016.0,600.0,166216.0,-73128.0,108288.0,3408.0,-15962.0,308708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-12-31,c714,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,,,,,,,,,,,,,,,,,,,-300960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,,-104166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33771843,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzA2LzQ0L2YxL2UzYmUtNGY5ZC05ZGMyLTc1YTE1ZjYyMWJkYg.pdf,http://regnskaber.virk.dk/34817733/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0L2I1LzA0Lzc2M2ItNGMzYy05MGU3LTk5YmRhZTNjYjI1Zg.xml,Aalborg,9000.0,15.0,BÃ¥dehavnsvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-03,2019-04-03,2011-06-23,2019-05-15,228000.0,33771843.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lys Ejendomme ApS.,Ãrsrapport,0.0,183000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars-Christian Lys,Lars Christian Lys,Lys Ejendomme ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,,2019-04-03,Aalborg,RevisionspÃ¥tegning,urn:ofk:oid:27152791,indberetninger-20180424,2.5124211,33771843.0,AWq_c0kjRYGX6_YTHuxF,2019-05-16T07:03:32.070Z,2019-05-16T07:02:44.103Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-31-WG,2019-05-16T07:02:44.339Z,,,,,,,,,,,,,,,,,,,,47000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
