entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
36454245,2017-12-04,2018-12-03,ID_11,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,38288.0,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,-1887.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",155.0,KÃ¸benhavn,2017-12-04,2018-12-03,27825.0,36246.0,38288.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,8421.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,,,,,,,,,,,,,,
36454245,2017-12-04,2018-12-03,ID_15,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,-6956.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,,,,,,,,,,,,,,
36454245,2017-12-04,2018-12-03,ID_17,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,-20869.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,,,,,,,,,,,,,,
36454245,2018-12-03,2018-12-03,ID_6,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,83654.0,19910.0,10000.0,20160.0,67333.0,83654.0,16321.0,63494.0,63494.0,63494.0,7500.0,14333.0,43000.0,16321.0,400.0,250.0,8421.0,
36454245,2018-12-04,2018-12-04,ID_10,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,0.0,,,,,,,,,,,,,
36454245,2018-12-04,2018-12-04,ID_7,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,-10000.0,,,,,,,,,,,,,
36454245,2018-12-04,2018-12-04,ID_8,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,-14333.0,,,,,,,,,,,,,
36454245,2018-12-04,2018-12-04,ID_9,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,-43000.0,,,,,,,,,,,,,
36454245,2018-12-04,2018-12-31,ID_0,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,-3750.0,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",0.0,KÃ¸benhavn,2017-12-04,2018-12-03,-2925.0,-3750.0,-3750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,-825.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,,,,,,,,,,,,,,
36454245,2018-12-04,2018-12-31,ID_1,,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRkLzg3LzI5L2ExOWEtNDg3Mi1hYzRhLTE5OTYwM2ZlZDcyOQ.pdf,http://regnskaber.virk.dk/54245463/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzgxLzYyL2JiLzNlMzEtNDNiNi04YTc2LTMxYjdkYmZiYWM5Yg.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til den daglige ledelse i 2200 Holding IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 4. december 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-12,2019-04-12,2014-12-04,2019-04-12,,39463113.0,36454245.0,39463113.0,mne33750,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 4. december 2018 - 31. december 2018 for 2200 Holding IVS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Hjort,Mads Clausen,KRESTON CM,2200 Holding IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2017-12-04,2018-12-03,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-12-31,2018-12-04,false,2019-04-12,KÃ¸benhavn,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27000327,indberetninger-20180424,2.5095853999999997,36454245.0,AWol0FNVRYGX6_YTG7Lt,2019-04-16T11:03:26.476Z,2019-04-16T11:02:50.195Z,regnskab,0.0,,2018-12-31,2018-12-04,X19-AY-19-QR,2019-04-16T11:02:50.480Z,,,,,,,,,,,,,,,,,,
