entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,DividendPaid
25668774,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,-12167.0,15275677.0,25668774.0,-130689.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,12167.0,6.0,49539.0,HÃ¸rning,2015-07-01,2016-06-30,-67361.0,-93323.0,-12167.0,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,-25962.0,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,,,,,,,,,,,,,,,
25668774,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,101200.0,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,,,,,,,,,,,,,,,
25668774,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,-168561.0,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,,,,,,,,,,,,,,,
25668774,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,2688292.0,125770.0,125000.0,169959.0,20530.0,2677147.0,2688292.0,11145.0,2518333.0,2518333.0,2518333.0,8000.0,207.0,101200.0,2450947.0,11145.0,44189.0,3145.0,23452.0,
25668774,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,125000.0,,,,,,,,,,,,,,
25668774,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,2450947.0,,,,,,,,,,,,,,
25668774,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,101200.0,,,,,,,,,,,,,,
25668774,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,2677147.0,,,,,,,,,,,,,,
25668774,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,-10866.0,15275677.0,25668774.0,418078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,10866.0,0.0,53046.0,HÃ¸rning,2015-07-01,2016-06-30,356331.0,460258.0,-10866.0,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,103927.0,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,,,,,,,,,,,,,,,101200.0
25668774,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzAyL2U3LzZiL2FkNjUtNDQzZi04ZGRhLWNjNmYyZjcwODFjNA.xhtml,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzk1L2JkLzkyL2EyOTgtNDkzNy1hZmZhLTAwMzY1YWYxZWJkNg.pdf,http://regnskaber.virk.dk/47786652/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzJjLzcwL2Q2LzAxZGItNDU5OC05MDliLTE0NGQ3YTc3ODdhYg.xml,true,HÃ¸rning,8362.0,9.0,SkovsgÃ¥rdsvÃ¦nget,8362 HÃ¸rning,Skanderborgvej 3,Til den daglige ledelse i Peter Dalum Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-20,2017-09-28,Registreret revisor,,15275677.0,25668774.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Else HÃ¸y,Peter Dalum,Peter Dalum,Revisionsfirmaet Else HÃ¸y ApS,Danske Bank,PETER DALUM HOLDING ApS,Revisionsfirmaet  Else HÃ¸y ApS,,,,HÃ¸rning,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-09-20,HÃ¸rning,,87680280.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24540440,indberetninger-20180424,2.5926023,25668774.0,,2018-03-27T17:27:21.231Z,2017-09-28T10:30:04.979Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AV-70-HX,2017-09-28T10:30:05.231Z,,,,,,,,,,,,,,,,,,,,
