entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,Equity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CashPaymentsConcerningFormationOfEntity,ProfitLoss
36964499,2015-07-14,2015-07-14,c4,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,0.0,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,
36964499,2015-07-14,2015-07-14,c5,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,0.0,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,
36964499,2015-07-14,2015-07-14,c6,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,0.0,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,
36964499,2015-07-14,2015-12-31,c0,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,10000.0,1276.0
36964499,2015-07-14,2015-12-31,c1,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,
36964499,2015-07-14,2015-12-31,c2,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,1276.0
36964499,2015-07-14,2015-12-31,c7,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,1276.0
36964499,2015-07-14,2015-12-31,c8,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,10000.0,
36964499,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,1276.0,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,
36964499,2015-12-31,2015-12-31,c3,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzhlL2Q1LzgxLzgxZTktNGY1MC1iN2I2LTEyNjM4ZTY4MTQzNA.xhtml,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2Q2L2YxLzVkLzE2MWItNDZmMy1iMWZiLTg4ODA0MGU1ZjEzNQ.pdf,http://regnskaber.virk.dk/99446963/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzZkL2U2L2VjLzQwNTYtNGNhYi05YWI1LTVjZTg4Yzc2MTY5Mg.xml,Viby J,8260.0,24.0,DamgÃ¥rdsvej,8830 Tjele,"PrÃ¦stevÃ¦nget 14, RÃ¸dding",12005.0,11477.0,Regnskabsklasse B,10000.0,12005.0,2016-03-21,2016-04-12,4379.0,11276.0,6388.0,36964499.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,12005.0,729.0,Nikolai Milman,Nikolai Thorm Milman,Communicator IVS,Hanne Tauber,4.0,28.0,Ãrhus,2005.0,2009.0,2015-12-31,2015-07-14,1276.0,729.0,528.0,729.0,500.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Omkostninger ved stiftelse har udgjort 670 kr.</p>",729.0,false,false,Ingen bistand,urn:ofk:oid:22212589,indberetninger-20180424,2.5926185,36964499,,2018-03-28T18:03:37.763Z,2016-04-13T08:43:43.299Z,regnskab,0.0,,2015-12-31,2015-07-14,X16-AS-66-AY,2016-04-13T08:43:43.445Z,,
