entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,AverageNumberOfEmployees,CostOfProduction,DistributionCosts,GrossResult,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLeaseCommitments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
12425945,2014-07-01,2014-07-01,c11,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,343331.0,2.0,3566388.0,20506.0,1058428.0,143646.0,528096.0,565323.0,694591.0,4624816.0,37227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,458096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2015-06-30,2015-06-30,c9,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,,,,,,5164213.0,384465.0,5231.0,125000.0,1328604.0,58193.0,1995118.0,2364464.0,1000.0,1430192.0,5164213.0,3117265.0,588560.0,40953.0,765005.0,2222388.0,514955.0,54181.0,1000.0,3835609.0,40953.0,299687.0,233856.0,0.0,3794656.0,70000.0,51830.0,51830.0,1800118.0,60972.0,307840.0,894877.0,23294.0,943139.0,4085.0,268915.0,875630.0,,
12425945,2015-07-01,2015-07-01,c10,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,408343.0,2.0,3657573.0,14442.0,939551.0,136299.0,197901.0,392022.0,516766.0,4597124.0,194121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10291984.0,A ALBRECHTSEN REVISION
12425945,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2ZlL2YyLzUyLzA2NTUtNGE5ZC04MzBlLWIyODUzMDgyMGI5ZA.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzUyLzg4LzI3L2RhYjYtNDI1NC05ODA0LTMwOTQ2ZDA1NWY1Mg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzRlLzJkL2UyLzhjZDItNGUyNS1iYjNmLWNkYjk1ZGZiOTRkNw.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-11,2016-12-12,Registreret revisor,Fredensborg-Container@mail.dk,48484716.0,12425945.0,1000051101.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,14378.0,11555.0,Fredensborg,2014-07-01,2015-06-30,2016-06-30,2015-07-01,false,false,2016-12-11,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23284540,indberetninger-20180424,2.5949402000000004,12425945.0,,2018-03-29T06:40:42.924Z,2016-12-12T21:18:29.956Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-38-XF,2016-12-12T21:18:30.166Z,,,,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
