entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,AverageNumberOfEmployees,CostOfProduction,DistributionCosts,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLeaseCommitments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
12425945,2015-07-01,2015-07-01,c19,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,272874.0,2.0,3793042.0,14442.0,804082.0,136299.0,11555.0,197901.0,392022.0,516766.0,4597124.0,194121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,127901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,,,,,,4921886.0,270765.0,5131.0,125000.0,1436212.0,45727.0,2123019.0,2042612.0,1000.0,1396537.0,4921886.0,2632292.0,569053.0,46525.0,312174.0,1686744.0,492067.0,58454.0,1000.0,3485674.0,46525.0,254996.0,297829.0,25179.0,3439149.0,70000.0,166575.0,166575.0,1928019.0,63571.0,261831.0,945548.0,24009.0,1164447.0,54.0,298308.0,1088356.0,,,
12425945,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,,,,,,,,,,,,1928019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,,,,,,,,,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,,,,,,,,,,,,,,,,,,,2123019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2YxLzZhLzNjL2E5NWUtNGZkNy05NDIxLWI2ZGNmNTQ3OGJhNg.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2M1L2NjLzIxLzIyMmUtNDQxOC04NDM2LTdmNmIyNWE5NTE5Zg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzI5Lzg5L2RjLzQwNDktNDg2NS1iNzNjLTNmNzZiMDViNjlkMg.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-12-01,2017-12-03,Registreret revisor,fredensborg-container@mail.dk,12425945.0,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2015-07-01,2016-06-30,2017-06-30,2016-07-01,true,false,2017-12-01,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24779895,indberetninger-20180424,2.5947871,12425945.0,,2018-03-27T23:50:50.768Z,2017-12-03T11:42:42.690Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-53-RF,2017-12-03T11:42:42.878Z,223942.0,2.0,3530141.0,7228.0,567837.0,107337.0,8774.0,183057.0,238104.0,336667.0,4097978.0,55047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,,
