entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,AverageNumberOfEmployees,CostOfProduction,DistributionCosts,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLeaseCommitments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
12425945,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,223942.0,2.0,3530141.0,7228.0,567837.0,107337.0,8774.0,183057.0,238104.0,336667.0,4097978.0,55047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,133057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,,,,,,4681084.0,95246.0,8102.0,125000.0,1313196.0,50301.0,2236076.0,1954327.0,1362882.0,4681084.0,2292466.0,548588.0,50679.0,1286018.0,468439.0,63368.0,3367888.0,50679.0,205623.0,342383.0,21875.0,3317209.0,50000.0,152542.0,152542.0,2061076.0,67827.0,312174.0,1006448.0,24747.0,1217950.0,32.0,259317.0,1137640.0,,
12425945,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,2.0,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,268108.0,2.0,4584115.0,11785.0,1113794.0,115052.0,12996.0,323005.0,731845.0,833901.0,5697909.0,408840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10291984.0,A ALBRECHTSEN REVISION
12425945,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425945,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzI3LzM3L2VkLzkyZjctNGRkZi1iYTg4LTcxZjkwZTEzYWUyNw.xhtml,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI3LzI0Lzk0LzQxZWEtNDgxNS1hZjRkLWM2ZGRiMzIwZWQyYg.pdf,http://regnskaber.virk.dk/54952421/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzNiL2Q3LzNhLzBkMTAtNGE3ZC04ODE1LTBkYTQxOTg5NWVkZQ.xml,true,Danmark,DK,Fredensborg,3480.0,241.0,Vilhelmsro,Danmark,DK,HillerÃ¸d,3400.0,44.0,Slotsgade,Fredensborg,3480.0,2.0,Hammersvej,3480 Fredensborg,Vilhelmsro 241,Til den daglige ledelse i Kresten Simonsen Fredensborg Container ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-29,2018-12-01,Fredensborg-container@mail.dk,12425945.0,mne5232,1000051101.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Albrechtsen,Kresten Simonsen,Kresten Simonsen,Nordea Bank A/S,KRESTEN SIMONSEN FREDENSBORG CONTAINER ApS,Anders Albrechtsen,,Fredensborg,2016-07-01,2017-06-30,2018-06-30,2017-07-01,true,false,2018-11-29,Fredensborg,48484814.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26403241,indberetninger-20180424,2.5925857999999997,12425945.0,AWdp-ZqVet7j816DxQ2V,2018-12-01T13:33:55.967Z,2018-12-01T13:33:42.869Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-43-JY,2018-12-01T13:33:43.094Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10291984.0,A ALBRECHTSEN REVISION
