entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables
36425784,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,50000.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,,,,,,,,,,,,,,,,,,
36425784,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,-134066.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,,,,,,,,,,,,,,,,,,
36425784,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,-16575.0,,,,,,,,,,,,,,,,,
36425784,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,-16575.0,-16555.0,20.0,20.0,-16575.0,-16555.0,,,,,,,,,,,,
36425784,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,-16575.0,,,,,,,,,,,,,,,,,
36425784,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,-100641.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,,,,,,,2709.0,50000.0,2709.0,2709.0,103350.0,6250.0,2709.0,-150641.0,514.0,103350.0,96586.0,2709.0
36425784,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,50000.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,,,,,,,,,,,,,,,,,,
36425784,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,-150641.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,,,,,,,,,,,,,,,,,,
36425784,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,50000.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,,,,,,,,,,,,,,,,,,
36425784,2018-01-01,2018-01-01,c195,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzQxL2ZmLzBiLzJmYjAtNDA4NS1hNGY3LWYxYjE0ZWVmYzZjYw.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiLzgwLzAwLzNmYzctNGQ3OC04OWFjLTk4MmU4N2Y1MjNhNg.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-28,2019-03-28,2019-03-28,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Andre eksterne omkostninger omfatter omkostninger til administration.,-150641.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-28,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27031677,indberetninger-20180424,2.5097403999999996,36425784.0,AWpYf_A6RYGX6_YTHJZt,2019-04-26T07:16:05.653Z,2019-04-26T07:15:40.115Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-21-DT,2019-04-26T07:15:40.271Z,,,,,,,,,,,,,,,,,,
