entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,DividendPaid
36425784,2014-11-05,2015-12-31,c2,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,6302.0,-71880.0,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,-78182.0,-78182.0,-78182.0,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,,,,,,,,,,,,
36425784,2014-11-05,2015-12-31,c4,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,-78182.0,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,,,,,,,,,,,,
36425784,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,16882.0,0.0,50000.0,6882.0,10000.0,-28182.0,16882.0,45064.0,10000.0,10000.0,6882.0,-78182.0,71.0,45064.0,44993.0,6882.0,
36425784,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,50000.0,,,,,,,,,,,
36425784,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,-78182.0,,,,,,,,,,,
36425784,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,-28182.0,,,,,,,,,,,
36425784,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,0.0,-55831.0,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,-55884.0,-55884.0,-55831.0,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,,,,,,,,,,,,0.0
36425784,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,,,,,,,,,,,,
36425784,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,,,,,,,,,,,,0.0
36425784,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQzLzg1LzlmLzQ2MzYtNDJkMi05ZGQxLTE2OTg0Njk2MTk1MA.xhtml,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzE3Lzk5LzdmL2U5YjgtNDFkNC1iNzdlLTM1MzYxNDhlODEwYQ.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzBkLzAzL2M2L2Q4Y2ItNGM3ZC05Nzk5LTM0YjI0Y2JjMzM3Ng.xml,true,Horsens,8700.0,67.0,Allegade,8600.0,Hvinningdalvej 55,"Regnskabsklasse B, mikrovirksomhed",2017-06-01,2017-06-01,info@abeyabicycle.dk,,,36425784.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Jinrong Yang,Jinrong Yang,ABEYA ApS,Carmen Maria FlÃ¸jgaard,53.0,Horsens,2014-11-05,2015-12-31,-55884.0,,,2016-12-31,2016-01-01,false,false,28740628.0,false,Ingen bistand,urn:ofk:oid:24139123,indberetninger-20180424,2.5927877,36425784.0,,2018-03-29T04:36:58.303Z,2017-06-07T19:37:30.646Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-75-ML,2017-06-07T19:37:30.859Z,,,,,,,,,,,,,,,,,0.0
