entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables
36425784,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",50000.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,,,,,,,,,,,,,,,,,,,
36425784,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-78182.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,,,,,,,,,,,,,,,,,,,
36425784,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,-55884.0,,,,,,,,,,,,,,,,,,
36425784,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,-55884.0,-55830.0,54.0,54.0,-55884.0,-55830.0,,,,,,,,,,,,,
36425784,2016-01-01,2016-12-31,c726,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,-55884.0,,,,,,,,,,,,,,,,,,
36425784,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-84066.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,,,,,,,2801.0,1608.0,50000.0,2801.0,2801.0,86867.0,0.0,1193.0,-134066.0,0.0,86867.0,86867.0,1193.0
36425784,2016-12-31,2016-12-31,c706,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",50000.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,,,,,,,,,,,,,,,,,,,
36425784,2016-12-31,2016-12-31,c727,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-134066.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,,,,,,,,,,,,,,,,,,,
36425784,2017-01-01,2017-01-01,c177,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",50000.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,,,,,,,,,,,,,,,,,,,
36425784,2017-01-01,2017-01-01,c195,,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzY1Lzk1L2JhL2QxLzQ1NTctNGUzZi1hMGUwLWU2NTcyOTBlYTVlMg.pdf,http://regnskaber.virk.dk/48752463/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzM5LzFmLzg1L2U5ZmItNDlmNi05ODdiLTU0ZDg2NGNlNjk0Nw.xml,Danmark,Silkeborg,8600.0,2 B,Ballevej,Horsens,8700.0,188.0,Bakkesvinget,"8600, Silkeborg","Ballevej, 2 B",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-24,2018-04-24,2018-05-04,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",-134066.0,15807776.0,36425784.0,15807776.0,mne32096,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Abeya ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tom Ãstergaard,Jinrong Yang,Jinrong Yang,"Partner Revision, statsautoriseret revisionsaktieselskab",Abeya ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Horsens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-04-24,Silkeborg,86 82 44 00,28740628.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25429267,indberetninger-20180424,2.5118535,36425784.0,AWM_qarDx8uVRSOdgXNh,2018-05-08T12:12:12.355Z,2018-05-08T12:11:12.739Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-93-NT,2018-05-08T12:11:12.940Z,,,,,,,,,,,,,,,,,,,
