entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32096832,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,-325000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32096832,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,652.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32096832,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32096832,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,387269.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,20244.0,807706.0,1138033.0,21029.0,197937.0,486991.0,310083.0,99722.0,,,,,,,,,,,,,,,,,,
32096832,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,,,,,,,,,1355610.0,1252064.0,125000.0,1355610.0,794669.0,1355610.0,560941.0,92891.0,92891.0,456750.0,21786.0,325000.0,344669.0,11300.0,468050.0,103546.0,81760.0,
32096832,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,187208.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,4708.0,852117.0,984608.0,5054.0,117621.0,240350.0,127783.0,53142.0,,,,,,,,,,,,,,,,,,
32096832,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32096832,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,344668.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32096832,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Susana Hammer
32096832,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzczL2Y4L2JmL2Q3L2FlMTMtNGM1Mi1hNzhkLTg1ODc2YTEwYzI5MA.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2NjL2ZiLzg4L2NjNjAtNGRkOS1hYThhLTRmODkzZjFiMDEwZg.xml,true,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-03-15,2017-03-15,2009-04-01,2017-04-20,mail@vatservice.info,www.vatservice.info,26632315.0,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Intension,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2016-12-31,2016-01-01,false,2017-03-27,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23739411,indberetninger-20180424,2.5124211,32096832.0,,2018-03-27T14:27:24.816Z,2017-04-20T07:46:52.961Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-51-WH,2017-04-20T07:46:53.149Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
