entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,Equity,LiabilitiesAndEquity,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm
32096832,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,0.0,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,,,,,,
32096832,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,2.0,,,,,,
32096832,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,0.0,0.0,0.0,,,
32096832,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,0.0,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,,,,,,
32096832,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,,,,26632315.0,Torben Eskildsen,
32096832,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,,,,26632315.0,RenÃ© JÃ¼rgensen,
32096832,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,,,,,,Intension
32096832,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,,,,,,
32096832,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,,,,,,,Intension
32096832,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzhhLzYyLzMyLzNiOTMtNDIxNy1iMGQ1LTZmZTYzZTI3MGQ3YQ.pdf,http://regnskaber.virk.dk/23869023/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzViL2M2LzI4Lzg0N2EtNGUyNS04ZDM3LWRiZDg5NGMzNjU4Zg.xml,false,"Aabenraa, 6200",NÃ¦stmark 25,Til den daglige ledelse i Vatserviceinfo ApS,Regnskabsklasse B,2018-04-16,2018-04-16,2009-04-01,2018-05-03,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,mne35789,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2016-01-01,2016-12-31,,"Aabenraa, 580",2017-12-31,2017-01-01,false,2018-04-25,Aabenraa,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25411758,indberetninger-20180424,2.5124266,32096832.0,AWMrEVcVx8uVRSOdgP7r,2018-05-04T12:13:13.542Z,2018-05-04T12:12:24.281Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-68-XX,2018-05-04T12:12:24.434Z,1.0,,,,,,
