entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables
31270871,2014-07-01,2014-07-01,c251,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,-2854068.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,2898386.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,,,,,,,,,,,,,,,,,,,,,,
31270871,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,125000.0,,,,,,,,,,,,,,,,,,,,,
31270871,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,-71876.0,,,,,,,,,,,,,,,,,,,,,
31270871,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,,-12609.0,,,,,,,,,,,,,,,,,,,,
31270871,2014-07-01,2015-06-30,c252,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,,,-10729.0,,,,,,,,,,,,,,,,,,,
31270871,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,,-12609.0,,-1880.0,-10729.0,-12609.0,-1880.0,,,,,,,,,,,,,,,
31270871,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,,-12609.0,,,,,,,,,,,,,,,,,,,,
31270871,2015-06-30,2015-06-30,c253,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,-2864797.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,2898386.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,,,,,,,,33589.0,,,,,,,,,,,,,,
31270871,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,40515.0,,,,,,,33589.0,47643.0,14054.0,125000.0,14054.0,47643.0,7128.0,33589.0,33589.0,2128.0,0.0,-84485.0,7128.0,0.0,5000.0
31270871,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzczL2E3LzEwLzE2YWQtNDNmZC05ODc2LTczNmRjZjUzN2I2MQ.pdf,http://regnskaber.virk.dk/17807213/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I5L2JjLzYwLzk4ZTEtNGY3Zi1iYmI4LTcxMTllNmQ0YzU5NA.xml,,Danmark,Viborg,8800.0,1.0,Agerlandsvej,RingkÃ¸bing,6950.0,297.0,Lodbergsvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-09-02,2016-09-02,2008-02-13,2016-09-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,uw@uw.dk,32093272.0,31270871.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Knud Gods Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Knud Holm Christensen,Knud Holm Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Knud Gods Holding ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",RingkÃ¸bing,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,RingkÃ¸bing-Skjern,ApS,HGT Holding A/S,Herning,2016-06-30,2015-07-01,29.0,2016-09-02,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22990465,indberetninger-20180424,2.5097437,31270871.0,,2018-03-28T20:55:15.891Z,2016-09-23T10:14:47.319Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-39-NK,2016-09-23T10:14:47.450Z,125000.0,,,,,,,,,,,,,,,,,,,,,
