entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
16987646,2013-07-01,2014-06-30,ID_11,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987646,2013-07-01,2014-06-30,ID_13,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",34859.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987646,2013-07-01,2014-06-30,ID_15,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",84859.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987646,2013-07-01,2014-06-30,ID_9,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",84859.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,141865.0,845131.0,1103009.0,8224.0,5044.0,112833.0,116013.0,27974.0,,,,,,,,,,,,,,,,,,,,,,,,
16987646,2014-06-30,2014-06-30,ID_17,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,1458159.0,421460.0,200000.0,628441.0,675542.0,829718.0,1458159.0,726617.0,829718.0,227658.0,829718.0,50000.0,56000.0,56000.0,425542.0,726617.0,165004.0,206981.0,9974.0,323981.0,206981.0,,,
16987646,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987646,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leon Peter Nygaard,Bestyrelsesmedlem/DirektÃ¸r,
16987646,2014-07-01,2015-06-30,ID_10,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",49900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987646,2014-07-01,2015-06-30,ID_12,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",74050.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987646,2014-07-01,2015-06-30,ID_14,,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzI3LzViLzRmLzQyNzItNDcyYS05MDAyLTRlY2JlM2QzNjI0Mw.pdf,http://regnskaber.virk.dk/64678961/ZG9rdW1lbnRsYWdlcjovLzAzL2VjL2E0LzVhL2UzLzZmNjMtNGJhMy04OWJmLWJhZGVmODU1MGMwZA.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-10-13,1993-04-19,2015-10-13,16987646.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Nygaard's Turisttrafik ApS.,Ãrsrapport,Leon Peter Nygaard,Nygaard's Turisttrafik ApS,Visma Services Danmark A/S,"Herlev, den 13. oktober 2015",123950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"163, Herlev",2015-06-30,2014-07-01,Bestyrelsesmedlem/DirektÃ¸r,Ingen bistand,urn:ofk:oid:21573277,indberetninger-20180424,2.511702,16987646.0,,2018-03-30T11:04:17.486Z,2015-10-29T12:07:42.826Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-AL,2015-10-29T12:07:42.937Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
