entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
27186556,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,40925.0,2145318.0,4859357.0,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,2374.0,187750.0,BrÃ¸ndby,2015-01-01,2015-12-31,2182673.0,2858490.0,2673114.0,2016-12-31,2016-01-01,true,false,675817.0,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,,,,,,,,,,,,,,,,,,,
27186556,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,2500000.0,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,,,,,,,,,,,,,,,,,,,
27186556,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,-317327.0,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,,,,,,,,,,,,,,,,,,,
27186556,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,5507309.0,349913.0,500000.0,5461509.0,54000.0,4646620.0,286431.0,5507309.0,860689.0,45800.0,724987.0,45800.0,45800.0,2500000.0,286431.0,1646620.0,860689.0,4255.0,4825165.0,3269372.0,131447.0,1501793.0,,
27186556,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,500000.0,,,,,,,,,,,,,,,,,,
27186556,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,1646620.0,,,,,,,,,,,,,,,,,,
27186556,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,2500000.0,,,,,,,,,,,,,,,,,,
27186556,2016-01-01,2016-01-01,c15,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,4646620.0,,,,,,,,,,,,,,,,,,
27186556,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,23628.0,1737447.0,4555721.0,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,3152.0,239899.0,BrÃ¸ndby,2015-01-01,2015-12-31,2364111.0,3031393.0,2794646.0,2016-12-31,2016-01-01,true,false,667282.0,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,,,,,,,,,,,,,,,,,,2500000.0,
27186556,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2JlLzkzLzEyL2YzL2VmNWUtNGFiMy05OTRiLWU0ZDU1YTdjYjFkOQ.xhtml,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzL2U2LzQ2LzhjL2FlLzhkZDktNDI5OC05ZjUwLTlkNGMxM2MyMTE5ZA.pdf,http://regnskaber.virk.dk/65568172/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2Y3LzhkLzU2L2EzMDgtNGU4YS1iMjEzLWE3OWE5NjQyYTExMg.xml,true,BrÃ¸ndby,2605.0,21.0,Hesselager,2500 Valby,Valby Langgade 39A stuen,Regnskabsklasse B,2017-05-31,2017-05-31,,,,27186556.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Ernst Charles kristensen,Ernst Charles Kristensen,BRYGGERIET SKANDS A/S,Gerner Jacobsen,,,BrÃ¸ndby,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,43755025.0,false,false,Ingen bistand,urn:ofk:oid:24154895,indberetninger-20180424,2.595548,27186556,,2018-03-29T06:07:26.074Z,2017-06-09T06:54:46.347Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-46-BZ,2017-06-09T06:54:46.601Z,,,,,,,,,,,,,,,,,,,,,,,,
