entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
34476934,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,-8500.0,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",557.0,Faxe,2016-01-01,2016-12-31,-9057.0,-9057.0,-8500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,
34476934,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,9057.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,
34476934,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,40093.0,93.0,80000.0,93.0,5007.0,40093.0,35086.0,40000.0,40000.0,40000.0,7625.0,-74993.0,35086.0,27461.0,
34476934,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,-6250.0,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,-40000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",762.0,Faxe,2016-01-01,2016-12-31,-47012.0,-47012.0,-6250.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,
34476934,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,
34476934,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,
34476934,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,Ole Gade Koldby
34476934,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,
34476934,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,47012.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,,,,,,,,,,,,,,,
34476934,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzdjL2U1LzhlL2M3ZDQtNDBmYy1iOTkzLTdlOWQ1MjU1Zjg0MA.pdf,http://regnskaber.virk.dk/43967443/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzlmL2RkLzkzLzBjZmQtNGU3Ni05NjA0LWY4YzYwMDJiZjA5Yw.xml,true,"6100, Haderslev",NÃ¸rregade 48,Til kapitalejerne i Ole Gade Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-06-07,2018-06-07,2012-04-17,2018-06-07,,38392867.0,34476934.0,38392867.0,mne31483,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Ole Gade Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Kragh,Ole Gade Koldby,Fischer & Kragh ApS,Ole Gade Invest ApS,"Fischer & Kragh ApS, Statsautoriserede Revisorer",,Faxe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Faxe, 0320",2017-12-31,2017-01-01,false,2018-06-07,Haderslev,RevisionspÃ¥tegning,urn:ofk:oid:25896199,indberetninger-20180424,2.5118406,34476934.0,AWQg8DF60wkEsASkt9ms,2018-06-21T06:02:52.885Z,2018-06-21T06:02:44.663Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-79-PP,2018-06-21T06:02:44.894Z,31.0,31.0,80000.0,31.0,-42005.0,31.0,42036.0,0.0,0.0,0.0,13875.0,-122005.0,42036.0,28161.0,
