entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DistributionCosts,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnNoncomparabilityOrRestatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33151772,2015-07-01,2016-06-30,c174,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,242036.0,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,41438.0,237746.0,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,668.0,668.0,Herning,-46396.0,-46396.0,-45728.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,0.0,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33151772,2015-07-01,2016-06-30,c195,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,-46396.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33151772,2016-06-30,2016-06-30,c172,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,217480.0,373015.0,33699.0,80000.0,10788.0,175705.0,217480.0,58899.0,373015.0,197310.0,24450.0,300829.0,24450.0,57521.0,58899.0,95705.0,65937.0,197310.0,0.0,38487.0,73852.0,27699.0,,,,,,,
33151772,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,
33151772,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,95705.0,,,,,,,,,,,,,,,,,,,,,,,
33151772,2016-10-01,2016-10-01,c323,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,,,,,,,,,,,,,,,,,,1140120.0,1357600.0,,,,,
33151772,2016-10-01,2016-10-01,c446,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58899.0,,,
33151772,2016-10-01,2016-10-01,c563,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,24450.0,,
33151772,2016-10-01,2017-06-30,c173,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,449859.0,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,53397.0,101325.0,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,4225.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,7964.0,3739.0,Herning,-409895.0,-409895.0,-401931.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,0.0,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
33151772,2016-10-01,2017-06-30,c194,,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2VkL2NlLzBiLzQyYTQtNDU0Yy04OTQzLTc1YzA3NzhjYzQwZg.pdf,http://regnskaber.virk.dk/27715133/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2ZjLzJjLzgzL2UyMmItNDYwZC04Y2M4LTgwZWJiNzRhNDViZQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,"Kampmannsgade 12, 1. th.",DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i EasyDay ApS,,53550.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-12-07,2010-09-09,2017-12-07,8835.0,Statsautoriseret revisor,,,20222670.0,33151772.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. juni 2017 for EasyDay ApS.,"Selskabet har omlagt sit regnskabsÃ¥r fra 30. september til 30. juni i forbindelse med overgang til ny koncern. Sammenligningstallene i resultatopgÃ¸relsen kan ikke sammenholdes med indevÃ¦rende Ã¥r, da sidste Ã¥r dÃ¦kker 12 mÃ¥neder, mens indevÃ¦rende Ã¥r er en omlÃ¦gningsperiode pÃ¥ 9 mÃ¥neder.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Nicolai Voetmann Schlenzig,Nicolai Voetmann Schlenzig,EasyDay ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,-409895.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-06-30,2016-10-01,true,2017-12-07,Herning,,urn:ofk:oid:24824683,indberetninger-20180424,2.5118417999999996,33151772.0,,2018-03-28T02:50:44.402Z,2017-12-11T18:26:43.390Z,regnskab,0.0,,2017-06-30,2016-10-01,X17-BK-51-TH,2017-12-11T18:26:43.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
