entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30518691,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,115122.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30518691,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,-890956.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,102745.0,296766.0,-1006078.0,107678.0,6620.0,-913115.0,194021.0,-22159.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30518691,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,-1006078.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30518691,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,15082943.0,238622.0,125000.0,668583.0,45208.0,10583726.0,8161065.0,15082943.0,4499217.0,6253295.0,354053.0,5899242.0,3092542.0,3092542.0,14414360.0,298189.0,119648.0,8161065.0,6065796.0,4392930.0,1406675.0,716077.0,429961.0,265105.0,392409.0,
30518691,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,406753.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,102745.0,237393.0,367778.0,88540.0,4160.0,418046.0,134648.0,11293.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30518691,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30518691,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,38975.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30518691,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30518691,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willi  Becke
30518691,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2M3LzcyLzZmL2VhNTAtNGMwOS1hNTcxLWEyYTgzZTQ5NGMxZA.pdf,http://regnskaber.virk.dk/19681503/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJlLzA0LzVjLzZiMTAtNGRkMS04OTczLWQxZjNkMGM5OWQ3Yg.xml,true,"Vordingborg, 4760","NyrÃ¥d Hovedgade 62, 1.",Til kapitalejerne i Becke Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-07,2019-05-07,2007-12-12,2019-05-08,info@becke.dk,http://www.becke.dk/,19261735.0,30518691.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Becke Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Willi Becke,TOTALREVISION VORDINGBORG ApS,MÃ¸ns Bank,Becke Holding ApS,"TOTALREVISION VORDINGBORG ApS, Registeret Revisionsanpartsselskab",Vordingborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"390, Vordingborg",2018-12-31,2018-01-01,false,2019-05-07,NyrÃ¥d,55376555.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27139015,indberetninger-20180424,2.5097437,30518691.0,AWq2e0y2RYGX6_YTHrR5,2019-05-14T13:15:46.029Z,2019-05-14T13:14:54.606Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-AY,2019-05-14T13:14:54.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
