entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,SignatureOfAuditorsDate
29424756,2010-07-01,2010-07-01,c392,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424756,2010-07-01,2010-07-01,c416,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-35751.0,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424756,2010-07-01,2011-06-30,c120,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,36060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424756,2010-07-01,2011-06-30,c3,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,36060.0,1.0,17308.0,433123.0,504537.0,52790.0,5356.0,-32.0,5356.0,48718.0,54106.0,-471.0,12658.0,380804.0,,,,,,,,,,,,,,,,,,,,,,,
29424756,2010-07-01,2011-06-30,c417,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,36060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424756,2011-06-30,2011-06-30,c394,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424756,2011-06-30,2011-06-30,c4,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125309.0,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,,,,,,,,,,,,,,,614246.0,157775.0,375000.0,125000.0,594984.0,0.0,19262.0,0.0,614246.0,488904.0,19262.0,151167.0,6279.0,19262.0,33.0,33.0,0.0,309.0,488904.0,437209.0,337737.0,55930.0,
29424756,2011-06-30,2011-06-30,c418,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",309.0,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424756,2011-07-01,2011-07-01,c177,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",125000.0,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424756,2011-07-01,2011-07-01,c195,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8vcGRmcy8yOTQyNDc1NjtBcFMzNzAxMjY7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/65742492/Y3ZyLmRrOi8veGJybHMvWC02QTU4RjVDMS0yMDEyMTIwNF8xMDU4MzFfMjQ2.xml,Danmark,9940  Aabybro,"Torpet 19, GjÃ¸l",9440 Aabybro,Torpet 19,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 30. november 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-11-30,2012-11-30,2012-11-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",330.0,29424756.0,29424756.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012 for TF RÃ¥d & Tegn ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Flensted Tranum,Thomas Flensted Tranum,",",Nordjyske Bank,TF RÃ¥d & Tegn ApS,TF RÃ¥d & Tegn ApS,Aabybro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-06-30,2011-07-01,20919150.0,urn:ofk:oid:17499994,indberetninger-20180424,2.5097437,29424756.0,,2018-04-02T10:52:11.794Z,2012-12-04T23:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-284.807,2012-12-04T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
