entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
31158753,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",571144.0,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,-10000.0,-226224.0,-226224.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-8975347.0,11640825.0,Brande,2015-01-01,2015-12-31,1858110.0,2429254.0,-236224.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,-571144.0,10000.0,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,,,,,,,,,,,,,,,,
31158753,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,1000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,,,,,,,,,,,,,,,,
31158753,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,858110.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,,,,,,,,,,,,,,,,
31158753,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,125561576.0,44083547.0,125000.0,125516019.0,125561576.0,45557.0,1.0,79918482.0,45557.0,454988.0,1000000.0,124391019.0,79918482.0,45557.0,1559547.0,1104559.0,,,
31158753,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,125000.0,,,,,,,,,,,,,,,
31158753,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,124391019.0,,,,,,,,,,,,,,,
31158753,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,1000000.0,,,,,,,,,,,,,,,
31158753,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",205542.0,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,-10000.0,-199783.0,-199783.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-3763893.0,4888639.0,Brande,2015-01-01,2015-12-31,709421.0,914963.0,-209783.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,-205542.0,10000.0,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
31158753,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,,,,,,,,,,,,,,,,
31158753,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2YzLzljL2VmLzAwZGMtNDJhZS05ZDEyLTIxNzI3Y2U0MzNhMQ.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzE1L2M0L2RiL2JmOWQtNDYyNi04YmE1LTM3YjVkNTNiMTIxZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-03,2017-03-10,Statsautoriseret revisor,-1000000.0,,,,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for J.I. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brande,2015-01-01,2015-12-31,709421.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2016-12-31,2016-01-01,true,2017-03-03,Vejle,,,urn:ofk:oid:23594089,indberetninger-20180424,2.511692,31158753,,2018-03-28T00:02:27.557Z,2017-03-14T12:46:47.099Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-37-BJ,2017-03-14T12:46:47.362Z,,,,,,,,,,,,,,,,,,,
