entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsReviewAuditorsReportOnAuditedFinancialStatements,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
31158753,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",-723069.0,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-176351.0,-965144.0,4082740.0,Brande,2218176.0,2941245.0,-176351.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",-723069.0,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,,,,,,,,,,,,,,
31158753,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,218176.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,,,,,,,,,,,,,,
31158753,2014-01-01,2014-12-31,c6,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,2000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,,,,,,,,,,,,,,
31158753,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,125697909.0,76051969.0,125000.0,125697909.0,125657909.0,125697909.0,40000.0,49054871.0,40000.0,506203.0,2000000.0,123532909.0,49054871.0,40000.0,591069.0,84866.0,,
31158753,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,125000.0,,,,,,,,,,,,,
31158753,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,123532909.0,,,,,,,,,,,,,
31158753,2015-01-01,2015-01-01,c161,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,2000000.0,,,,,,,,,,,,,
31158753,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",-571144.0,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-236224.0,-8975347.0,11640825.0,Brande,1858110.0,2429254.0,-236224.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",-571144.0,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
31158753,2015-01-01,2015-12-31,c159,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,858110.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,,,,,,,,,,,,,,
31158753,2015-01-01,2015-12-31,c162,,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzFjL2JjL2I4LzJkODgtNDcxZS1hYTM5LTg4MmI3YzA5NDYwNg.pdf,http://regnskaber.virk.dk/35785113/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzU0LzEwLzA3LzA2MjUtNDIyMi05MTMyLWJiNjY1MDdlYzY1Yg.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7330 Brande,Vestermarken 41,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i J.I. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-03-11,2016-04-01,Statsautoriseret revisor,-2000000.0,20222670.0,31158753.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for J.I. Holding ApS.,"Vi har revideret Ã¥rsregnskabet for J.I. Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Jens Iversen,J.I. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Brande,1000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brande,2015-12-31,2015-01-01,2016-03-11,Vejle,"Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",,RevisionspÃ¥tegning,urn:ofk:oid:22167457,indberetninger-20180424,2.5097490000000002,31158753.0,,2018-03-28T15:05:27.089Z,2016-04-01T11:08:49.007Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-18-DT,2016-04-01T11:08:49.121Z,,,,,,,,,,,,,,,,,,
