entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DisposalsOfInvestments,Dividend,ExtraordinaryDividendPaid,AdministrativeExpenses,AverageNumberOfEmployees,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,LongtermTaxPayables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
34593884,2016-10-01,2016-10-01,c172,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,80000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2016-10-01,c725,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,544762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2016-10-01,c728,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2017-09-30,c120,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,365115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2017-09-30,c2003,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,365115.0,,,,51557.0,1.0,473740.0,0.0,83792.0,56828.0,449147.0,422183.0,84032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2017-09-30,c411,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2017-09-30,c726,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,365115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34593884,2016-10-01,2017-09-30,c729,,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzE1LzZjLzNkLzczMGUtNDhmYS04NTZkLWYyMmFmNGRmMmJjMA.pdf,http://regnskaber.virk.dk/48839543/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzJiLzhkLzMxL2U1ODctNGUwMC1iMmI1LTMwZGU1MzM1MWM5MA.xml,Danmark,Frederikssund,3600.0,22.0,Kilde Alle,KÃ¸benhavn K,1171.0,1.0,"FiolstrÃ¦de 44, 3.","3600, Frederikssund","Kilde Alle, 22",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-28,2019-02-28,2019-02-28,statsautoriseret revisor,Egenkapital,33167288.0,34593884.0,33167288.0,mne28605,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Brun Petersen Statsautoriseret Revisionsanpartsselskab.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten GÃ¸ttsche,Torben B. Petersen,Torben B. Petersen,"LPOG ApS, Statsautoriserede Revisorer",Brun Petersen Statsautoriseret Revisionsanpartsselskab,"LPOG ApS, Statsautoriserede Revisorer",KÃ¸benhavn K,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,2019-02-28,Frederikssund,RevisionspÃ¥tegning,urn:ofk:oid:26749451,indberetninger-20180424,2.5097342,34593884.0,AWk0Y97HRYGX6_YTFbb5,2019-02-28T13:56:30.944Z,2019-02-28T13:55:53.697Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-99-NU,2019-02-28T13:55:53.866Z,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
