entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
33775393,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,-10221.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,,,,,,,,,,,,,,
33775393,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,1.0,,,,,,,,,,,,,,
33775393,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,-10221.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,-8625.0,1596.0,-10221.0,-8625.0,,,,,,,,,,
33775393,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,,,,,0.0,80000.0,-46924.0,0.0,46924.0,7500.0,-126924.0,46924.0,39424.0,
33775393,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,-8854.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,-7500.0,1354.0,-8854.0,-7500.0,,,,,,,,,,
33775393,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,,,,,,,,,,,,,,
33775393,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,-8854.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,,,,,,,,,,,,,,
33775393,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,,,,,,,,,,,,,,
33775393,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,,,,,,,,,,,,,,
33775393,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzlhL2JjLzQyL2M0MmQtNDM0MC1hNWE5LTcxM2Q4MDUxNjg4Zg.pdf,http://regnskaber.virk.dk/39357733/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2FjL2UxLzdhL2I0NGYtNDE0NC1hZTE2LTExMDI3Y2U0YmZmNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i J.J. Holding af 1/7 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-06-12,2019-06-12,2011-07-01,2019-06-12,joan@mailreal.dk,19720705.0,33775393.0,19720705.0,mne17408,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for J.J. Holding af 1/7 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Roland Petersen,Joan Jensen,RevisorGÃ¥rden,J.J. Holding af 1/7 2011 ApS,"RevisorGÃ¥rden, Godkendte Revisorer A/S",Jyderup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"316, HolbÃ¦k",2018-12-31,2018-01-01,true,2019-06-12,HolbÃ¦k,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27492171,indberetninger-20180424,2.5097454,33775393.0,AWtQf0jKGQc-fA3G3ISI,2019-06-13T11:01:04.749Z,2019-06-13T11:00:46.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-73-MK,2019-06-13T11:00:47.173Z,,,,,,,,,,,,,,,Joan Christina Jensen
