entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,DividendPaid,EmailOfReportingEntity,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProfitLossRelatedToInvestments,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
21402370,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",6182.0,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,7000.0,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,1292804.0,Ãrsrapport,33687.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,2741.0,35044.0,1357.0,Frederikshavn,2016-01-01,2016-12-31,1311925.0,1318107.0,1285804.0,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,6182.0,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,,,,,,,,,,,,,,,,,,,,,
21402370,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,700000.0,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,,,,,,,,,,,,,,,,,,,,,
21402370,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,212804.0,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,,,,,,,,,,,,,,,,,,,,,
21402370,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,399121.0,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,,,,,,,,,,,,,,,,,,,,,
21402370,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,3926322.0,500252.0,125000.0,3819381.0,3926322.0,106941.0,2216973.0,2216973.0,2216973.0,16419.0,700000.0,1991973.0,1002408.0,106941.0,1209097.0,802757.0,90522.0,0.0,406340.0,,,,,
21402370,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,
21402370,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,1991973.0,,,,,,,,,,,,,,,,,,,,
21402370,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,1002408.0,,,,,,,,,,,,,,,,,,,,
21402370,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,700000.0,,,,,,,,,,,,,,,,,,,,
21402370,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzg1LzQzL2VjLzRmMzktNGQ4Yi1iZjAwLWM4NDYyMGM0YjQ2YQ.pdf,http://regnskaber.virk.dk/07320412/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2MyLzRlL2MwLzJmOWEtNGRkNy1hNWNiLWI3OWUzMTI1M2U4Ng.xml,true,Frederikshavn,9900.0,89.0,Rimmens Alle,Frederikshavn,9900.0,70.0,Danmarksgade,9900 Frederikshavn,Barfredsvej 7-11,DK-9900 Frederikshavn,Rimmens Alle 89,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-19,1998-12-19,2018-03-27,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 tkr. pr. balancedagen.,25000.0,-1260000.0,-700000.0,mht@frederikshavn-auto.dk,,20222670.0,21402370.0,20222670.0,mne16551,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MHT Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Kammann Andersen,Mads Halvard Tofteberg,Mads Halvard Tofteberg,Danske Bank,MHT Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-81330.0,,,,Frederikshavn,2016-01-01,2016-12-31,,,,1397300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2017-12-31,2017-01-01,true,2018-03-19,Frederikshavn,,urn:ofk:oid:25258345,indberetninger-20180424,2.5118406,21402370.0,,2018-04-05T05:12:06.800Z,2018-04-04T06:29:33.844Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-04-RS,2018-04-04T06:29:34.528Z,,,,,,,,,,,,,,,,,,,,1991973.0,225000.0,,,
