entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
11763383,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11763383,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,-5592740.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11763383,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,5785044.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,-16514.0,0.0,5592740.0,176396.0,444418.0,5844248.0,59204.0,,,,,,,,,,,,,,,,,,,,,
11763383,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,-140604.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11763383,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,71085677.0,41321.0,201000.0,421414.0,338966.0,66684503.0,71085677.0,4401174.0,70664263.0,66015363.0,70664263.0,4648900.0,41127.0,51700.0,62897864.0,3533939.0,4153976.0,4401174.0,247198.0,380093.0,
11763383,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,32028692.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,-17750.0,43640.0,0.0,139478.0,32241450.0,32040582.0,11890.0,,,,,,,,,,,,,,,,,,,,,
11763383,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11763383,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11763383,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,-31975792.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11763383,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzZkL2U3LzViL2RmL2UyODAtNGRlNi04YjU1LTc2YTUzZmYxMjc4ZA.pdf,http://regnskaber.virk.dk/38336711/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2Y1LzMwL2YxL2IwNWYtNDZkNy1iMDI1LTZmNjBmMGJmMTQzYw.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i Resuma ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-31,2018-05-31,1987-11-19,2018-05-31,20833696.0,11763383.0,20833696.0,mne335,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Resuma ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ejvind Burholt,Ib Jensen,Burholt Revision,Resuma ApS,Burholt Revision,ÃstervrÃ¥,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-05-31,SÃ¦by,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25748218,indberetninger-20180424,2.5097508,11763383.0,AWPZ_r0A0wkEsASktghX,2018-06-07T11:25:58.259Z,2018-06-07T11:25:39.434Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-41-HG,2018-06-07T11:25:39.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
