entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33765010,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,37368.0,info@obscura.dk,1119275.0,1114734.0,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,4445.0,Frederiksberg,2016-01-01,2016-12-31,-46354.0,-46354.0,-41909.0,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,0.0,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,,,,,,,,,,,,,,,
33765010,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,-46354.0,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,,,,,,,,,,,,,,,
33765010,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,483160.0,341826.0,80000.0,416639.0,32625.0,66521.0,483160.0,450535.0,66521.0,325535.0,7500.0,66521.0,-47375.0,450535.0,125000.0,74813.0,3000.0,64313.0,
33765010,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,-47174.0,,,,,,,,,,,,,,
33765010,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,0.0,,,,,,,,,,,,,,
33765010,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,32826.0,,,,,,,,,,,,,,
33765010,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,80000.0,,,,,,,,,,,,,,
33765010,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,5269.0,info@obscura.dk,1796138.0,1353652.0,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,6004.0,Frederiksberg,2016-01-01,2016-12-31,-450759.0,-453759.0,-447755.0,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,-3000.0,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,,,,,,,,,,,,,,,
33765010,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,,,,,,,,,,,,,,,Vibeke Bertelsen
33765010,2017-01-01,2017-12-31,c13,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzhiLzBiLzliNWQtNGEwNy1iYzVhLTE1OTI5ZDFmZDA0Mw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzU1L2I5L2E3LzZiNzctNGFmYS05YWYwLWU4NjhhNzIzY2NkOQ.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzRjLzJmL2EwL2JjNDEtNGM1Mi04YjM0LWUwMmNiZmIxMTU1OQ.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,3500 VÃ¦rlÃ¸se,Bymidten 75 3 tv,Regnskabsklasse B,2018-07-01,2018-07-01,,info@obscura.dk,,,33765010.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Vibeje Bertelsen,Nordea Bank,Vertigo ApS,Steen Sommer,,Frederiksberg,2016-01-01,2016-12-31,-450759.0,,,2017-12-31,2017-01-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r.,,53535850.0,false,false,Ingen bistand,urn:ofk:oid:25945423,indberetninger-20180424,2.5927862999999998,33765010.0,AWRWyExP0wkEsASkuOW-,2018-07-01T16:59:34.480Z,2018-07-01T16:58:43.283Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-65-HF,2018-07-01T16:58:43.435Z,,,,,,,,,,,,,,,,,,,
