entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
33765010,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,5269.0,info@obscura.dk,1796138.0,1353652.0,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,6004.0,KÃ¸benhavn,2017-01-01,2017-12-31,-450759.0,-453759.0,-447755.0,2018-12-31,2018-01-01,false,-3000.0,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,,,,,,,,,,,,,,,,,
33765010,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,-450759.0,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,,,,,,,,,,,,,,,,,
33765010,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,342063.0,32537.0,80000.0,273872.0,-417933.0,68191.0,342063.0,695665.0,68191.0,64331.0,570665.0,68191.0,64331.0,-497933.0,695665.0,125000.0,241335.0,0.0,241335.0,,
33765010,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,-497933.0,,,,,,,,,,,,,,,,
33765010,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,-417933.0,,,,,,,,,,,,,,,,
33765010,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,80000.0,,,,,,,,,,,,,,,,
33765010,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,42899.0,info@obscura.dk,1554312.0,2019458.0,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,2606.0,KÃ¸benhavn,2017-01-01,2017-12-31,419641.0,419641.0,422247.0,2018-12-31,2018-01-01,false,0.0,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,,,,,,,,,,,,,,,,,
33765010,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,,,,,,,,,,,,,,,,Vibeke Bertelsen,DirektÃ¸r
33765010,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,419641.0,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,,,,,,,,,,,,,,,,,
33765010,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzY0L2ZiL2ZmLzUxMzctNDE2Zi1hZDdhLWExNWFjNjQ2NDdhMw.xhtml,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2YyL2I1L2I5L2VlZDQtNDQ3ZC04MjFmLTk0M2ExODUxNDUwMA.pdf,http://regnskaber.virk.dk/01056733/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2U2LzQzLzUwL2UzZWEtNDA1Zi1iOGY0LTRlMGU4NzQ1NTIzMA.xml,true,KÃ¸benhavn V,1660.0,53.0,Dannebrogsgade,2500 Valby,SolskrÃ¦nten 20,5.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,info@obscura.dk,,,33765010.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Frederik Hilmer Svanholm,Vertigo ApS,SÃ¸ren Schwartz,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,53535850.0,false,Ingen bistand,urn:ofk:oid:27336460,indberetninger-20180424,2.5949402000000004,33765010.0,AWsNvFXTRYGX6_YTIQdb,2019-05-31T11:53:51.638Z,2019-05-31T11:52:54.575Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-99-CW,2019-05-31T11:52:54.758Z,,,,,,,,,,,,,,,,,,,,Frederik Hilmer Svanholm,DirektÃ¸r
