entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContractWorkInProgress,ContributedCapital,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor
14758941,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,-18000.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",0.0,2018-05-14,1991-01-02,2018-05-25,250000.0,376450.0,360109.0,1449000.0,1614000.0,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,120000.0,14000.0,16000.0,0.0,Esbjerg,22000.0,2016-01-01,2016-12-31,-65000.0,-83000.0,-85000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,16000.0,-18000.0,1291000.0,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,-65000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,6322000.0,453000.0,126000.0,1264000.0,110000.0,6322000.0,5026000.0,1467000.0,655000.0,65000.0,1467000.0,1467000.0,32000.0,32000.0,110000.0,1138000.0,1412000.0,5026000.0,707000.0,4745000.0,1301000.0,36000.0,2216000.0,2926000.0,,,,,,,,
14758941,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,1137891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2017-01-01,2017-01-01,c453,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,,,,,,,,,,,,,,,,,,,,,,736796.0,2204519.0,,,,,,
14758941,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,-20000.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",161722.0,2018-05-14,1991-01-02,2018-05-25,376450.0,376450.0,360109.0,2618757.0,3675696.0,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,123895.0,24876.0,26961.0,41884.0,Esbjerg,240318.0,2016-01-01,2016-12-31,498968.0,640690.0,638605.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,45414.0,141722.0,2209130.0,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,
14758941,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,498968.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,498968.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2IyLzg1L2FkL2RiNjMtNDU3YS1hYmEyLWZkZmFiMzQxNjhhZA.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzVkLzgwLzgyL2QxMGMtNDQxMy1hZjg4LTdmMTM2MjNmMzQ3MA.xml,true,20622.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-14,1991-01-02,2018-05-25,,376450.0,360109.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for DanCoat Havnen ApS.,300225.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Esbjerg,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2017-12-31,2017-01-01,true,2018-05-14,Ãlgod,,,,urn:ofk:oid:25574427,indberetninger-20180424,2.5124266,14758941.0,AWOqkgYR0wkEsASktG-f,2018-05-29T06:25:00.356Z,2018-05-29T06:24:45.275Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-90-XL,2018-05-29T06:24:45.470Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,Statsautoriseret revisor,20222670.0,mne31433,Flemming Bro Lund
