entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor
14758941,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,-20000.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",162000.0,2019-05-23,1991-01-02,2019-05-23,377000.0,329020.0,34500.0,2618000.0,3676000.0,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,14000.0,27000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,124000.0,25000.0,27000.0,11000.0,0.0,42000.0,Esbjerg,240000.0,2017-01-01,2017-12-31,499000.0,641000.0,639000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,45000.0,142000.0,2209000.0,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,499000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,4488000.0,227000.0,126000.0,0.0,7000.0,1763000.0,218000.0,4488000.0,2713000.0,1053000.0,0.0,1053000.0,1053000.0,12000.0,12000.0,218000.0,1637000.0,33000.0,0.0,2713000.0,1057000.0,3217000.0,2336000.0,162000.0,662000.0,647000.0,,,,,,,,
14758941,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,126000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,1636859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2018-01-01,2018-01-01,c547,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,813021.0,1865032.0,,,,,,
14758941,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,-20000.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",230917.0,2019-05-23,1991-01-02,2019-05-23,329020.0,329020.0,34500.0,3457968.0,4751269.0,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,8804.0,22645.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,133154.0,18042.0,23012.0,9238.0,367.0,16675.0,Esbjerg,294815.0,2017-01-01,2017-12-31,741659.0,952576.0,947606.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,58314.0,210917.0,2971685.0,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,
14758941,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,741659.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,741659.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14758941,2018-01-01,2018-12-31,c323,,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzhhLzJlLzQ1LzE2ZDYtNGM0Yi1hMTAxLTNjMzA3MWYyNmJjYQ.pdf,http://regnskaber.virk.dk/14985741/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2QzL2IxL2IzLzc3MjYtNGI5YS1iNmY5LWRjMjNkZDRjODI2ZQ.xml,true,21960.0,Ãlgod,6870.0,2.0,Torvet,Esbjerg,6700.0,21.0,Torvet,Esbjerg,6701.0,58.0,Kongensgade,6700 Esbjerg,Havdigevej 35,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i DanCoat Havnen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-05-23,1991-01-02,2019-05-23,,329020.0,34500.0,,,14758941.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for DanCoat Havnen ApS.,17825.0,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Damm Matthiesen,Henrik Damm Matthiesen,Jyske Bank,"Advokatfirmaet Thuesen, BÃ¸dker & JÃ¦ger",DanCoat Havnen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2018-12-31,2018-01-01,true,2019-05-23,Ãlgod,,,,urn:ofk:oid:27283269,indberetninger-20180424,2.5124266,14758941.0,AWsCYLpMRYGX6_YTIJyF,2019-05-29T06:58:05.535Z,2019-05-29T06:57:01.421Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-15-NW,2019-05-29T06:57:01.604Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,Statsautoriseret revisor,20222670.0,mne31433,Flemming Bro Lund
