entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
19408280,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,95873.0,2337627.0,27127.0,19408280.0,2353030.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,2337627.0,2337627.0,27127.0,2014-12-31,2014-01-01,123000.0,Se ovenfor,0.0,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
19408280,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,700000.0,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
19408280,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,1637627.0,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
19408280,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,12431797.0,1164444.0,130000.0,1226134.0,9933696.0,3257983.0,12431797.0,2498101.0,7947680.0,2479000.0,2479000.0,11205663.0,7947680.0,168890.0,3501.0,1690.0,3257983.0,700000.0,8934806.0,19101.0,61690.0,60000.0,15600.0,
19408280,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,55976.0,643331.0,52024.0,19408280.0,591307.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,643331.0,643331.0,52024.0,2014-12-31,2014-01-01,108000.0,Se ovenfor,0.0,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
19408280,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Inger Jakobsen
19408280,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Svend Jakobsen
19408280,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,650000.0,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
19408280,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,-6669.0,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
19408280,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8vcGRmcy8xOTQwODI4MDtBcFMyMjk3OTE7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/08280491/Y3ZyLmRrOi8veGJybHMvWC03NzkxMjhFOS0yMDE1MDIxOV8xMDI2MzNfNDY4.xml,Danmark,DK,Kolding,6000.0,14.0,Jernbanegade,KÃ¸benhavn S,2300.0,4.0,Axel Heides Gade,2000 Frederiksberg,C. N. Petersens Vej 25,Regnskabsklasse B,2015-02-05,2015-02-05,,,,19408280.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Svend Jakobsen,Sydbank,E-BUSINESS-TRAINING.DK ApS,Stig Larsen,47015.0,4485.0,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Se ovenfor,,Ingen bistand,urn:ofk:oid:12598080,indberetninger-20180424,2.5124211,19408280.0,,2018-03-30T11:51:00.177Z,2015-02-20T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-33.688,2015-02-20T23:00:00.000Z,12373178.0,654768.0,130000.0,722295.0,9877027.0,3257983.0,12373178.0,2496151.0,8392900.0,2479000.0,2479000.0,11650883.0,8392900.0,168890.0,3501.0,4407.0,3257983.0,650000.0,8928137.0,17151.0,67527.0,63120.0,13650.0,
